chr	start	end	Gene	Peak_type	Cluster	Accessibility_2-cell	Accessibility_4-cell	Accessibility_8-cell	Accessibility_Morula	source_file	source_sheet
chr6	89672905	896740391	RNGTT	distal	3	0.397358366	-0.9244763159999999	0.33848010100000003	0.485866134	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	89332092	89333162	RNGTT	distal	3	0.20168899199999998	-0.335409974	-0.400971412	2.2865000369999997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	89440163	89440966	RNGTT	distal	3	-0.526591312	-0.22274516600000002	-0.088750719	2.26183142	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	506144	507708	RNH1	promoter	1	-0.525715905	-0.04451384	1.134858765	0.79705393	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	511420	511919	RNH1	distal	1	-0.258709333	-0.378498949	-0.133353036	1.28099182	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	685126	686096	RNMTL1	promoter	4	0.586662616	-0.064546381	0.219819588	-0.23285168399999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	2318811	2319778	RNPS1	distal	4	-0.725584413	-0.171742845	0.072498181	-0.316299734	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	2317720	2319076	RNPS1	distal	4	-1.020589026	-0.56242548	0.560482285	-0.6820096720000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	79260587	79261933	ROBO1	distal	2	-0.37052876100000004	-0.233658158	0.135493892	2.036873244	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	78637978	78639327	ROBO1	distal	2	-0.480841178	0.9380882070000001	1.088781288	1.284165542	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	79067663	79068905	ROBO1	distal	2	-1.279520885	0.766074595	0.255995328	0.09681287	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	78864161	78864761	ROBO1	distal	2	-0.8916112909999999	-0.19121832600000002	0.349522381	1.898563725	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	78945787	78946476	ROBO1	distal	2	-0.474187541	0.968016091	0.556517588	1.476125795	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	124745703	124747736	ROBO3	distal	2	-0.738873985	-0.329848586	0.672627058	-0.436607346	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	124735587	124736874	ROBO3	distal	2	0.770351956	-0.649806757	0.701500261	0.303195047	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	124733321	124733910	ROBO3	distal	2	-0.169390944	-0.539179699	0.474907294	1.489553029	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	124733636	124733983	ROBO3	distal	2	1.471707061	-0.459874304	0.443854485	0.18500164	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	124732860	124733474	ROBO3	promoter	2	0.9814524170000001	-0.08979948800000001	1.257896895	-0.43476616	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	124745843	124749451	ROBO3	distal	2	1.415232854	0.282688861	-0.717091248	-1.519650639	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	124767575	124768236	ROBO4	promoter	2	1.226948076	0.32676362800000003	-0.9482627	-0.306684956	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	18515549	18520530	ROCK1	distal	5	-0.495150615	-0.295821441	-0.458918847	0.045014161	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	18690692	18692392	ROCK1	distal	5	-0.885343928	0.517712819	1.376209588	-0.007293319	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	18638979	18639413	ROCK1	distal	5	-0.337635415	-1.0252679470000001	-0.358472023	1.0094541540000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	11382440	11383202	ROCK2	distal	4	-0.19882391100000002	-0.567661964	-0.36906682399999996	0.747165182	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	11483653	11485405	ROCK2	distal	4	-0.653214815	0.630605238	-1.181147307	0.917271508	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	11497557	11497976	ROCK2	distal	4	-0.012330701000000001	0.41789592299999995	-1.102357179	-1.2859177609999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	11484290	11485596	ROCK2	distal	4	0.066979219	1.593827109	-0.602997276	-0.0022796179999999997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	125709063	125709773	ROPN1B	distal	4	-0.623087606	1.2601171629999999	0.278501425	-0.160721204	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	10481348	10482226	ROPN1L	distal	6	-0.6784029770000001	-0.18887347899999998	0.027006284	-0.316644425	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	10457278	10458628	ROPN1L	distal	6	0.27908291	0.150046662	-0.268274625	-0.805176606	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	94710511	94712899	ROR2	distal	5	0.46608440799999995	-0.563074426	-0.247455032	-1.184625678	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	94648455	94649431	ROR2	distal	5	-0.6986520270000001	0.897906416	-0.5351724139999999	-1.3335100009999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	94476677	94477216	ROR2	distal	5	-0.711905378	0.196968728	-0.427650566	0.564761054	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	94669884	94670750	ROR2	distal	5	0.406333283	-0.137784661	-0.49612736399999996	-0.372236661	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	61275513	61276048	RORA	distal	3	-0.7381927209999999	-0.8289648470000001	0.48793466399999996	2.161997879	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	60770157	60770738	RORA	distal	3	-0.500401385	1.121365146	0.105124476	1.31782765	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	61520715	61521931	RORA	distal	3	-1.054633841	1.3843515830000002	0.146340475	0.933154365	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	61524413	61525059	RORA	distal	3	0.36152551299999997	2.122699762	-0.332888315	-0.535323979	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	61234275	61235193	RORA	distal	3	-0.6093783429999999	-0.6432954129999999	1.195041857	2.033583834	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	61498919	61499427	RORA	distal	3	-0.09879494800000001	-0.49340133	-0.093192972	2.040157737	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	32965741	32966770	RP1-27O5.3	distal	6	0.215283693	0.170807691	-0.358136943	0.941949844	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	32987221	32987836	RP1-27O5.3	distal	6	-0.013218054	0.044707795999999994	2.105027071	0.51361799	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	33009152	33010256	RP1-27O5.3	distal	6	-0.018535074	0.156436671	-0.518401613	2.256196009	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	32958117	32958485	RP1-27O5.3	distal	6	-0.041297761	-1.104806097	1.7369623159999998	1.011792867	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	33004504	330059621	RP1-27O5.3	distal	6	-0.074706367	-0.409551196	1.207978602	1.015455388	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	32936597	32937122	RP1-27O5.3	distal	6	-0.412076296	0.525411363	-1.599779447	-0.35415313200000004	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	33028140	33029047	RP1-27O5.3	distal	6	-0.498251492	0.070868624	1.401417173	1.6654126009999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	26137043	26137889	RP1-317E23.6	promoter	2	-0.146719463	-0.272394236	-0.06192321	1.020921519	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	68161426	68162703	RP11-1012A1.4	distal	4	-1.6970657869999999	-0.7364132040000001	0.156014052	1.0569500440000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	68140755	68142326	RP11-1012A1.4	distal	4	-0.19313271899999998	0.9436207320000001	0.231130919	0.8281045229999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	18811748	18813559	RP11-1035H13.3	promoter	5	-0.661084463	1.532142514	1.35145755	0.512793133	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	9035513	9036095	RP11-10A14.4	distal	3	-0.40039868700000003	-0.6183611	0.966884925	1.763755671	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	9034675	9035260	RP11-10A14.4	distal	3	-0.759869809	-0.04939440900000001	0.034815788	2.018387776	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	151253278	151255925	RP11-126K1.2	distal	3	-0.696597955	1.33058723	0.7433422120000001	-0.015460504	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	126354406	126355446	RP11-12J10.3	distal	5	0.260371655	-1.722198381	0.106972653	0.551817253	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	126360111	126361202	RP11-12J10.3	distal	5	-0.28431424	-0.583981985	2.172618827	0.24513246100000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	126479741	126480990	RP11-12J10.3	distal	5	-0.536333752	0.932626403	0.839361329	-0.16163678	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	126430968	126433578	RP11-12J10.3	distal	5	0.330426348	-0.2158411	-0.04762039	0.545204005	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	126357917	126359473	RP11-12J10.3	distal	5	-0.174394653	-0.23887807100000003	0.039909468	1.379436562	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	126343043	126343994	RP11-12J10.3	distal	5	-0.156434179	-1.326761762	0.18384617399999997	-0.009444181	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	45012989	450134381	RP11-156P1.2	distal	3	-0.449249365	-0.21255840399999998	1.147709155	1.5090409480000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	12067523	12068179	RP11-166B2.1	distal	1	-0.290149953	-0.570385054	-0.41084998899999997	2.085887633	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	12069540	12071000	RP11-166B2.1	distal	1	-0.8167154259999999	-0.211699363	0.00992936	-0.44083248700000005	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	12066830	12067944	RP11-166B2.1	promoter	1	-1.524346589	0.25669043	0.539455431	-0.054726280999999995	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	70931200	70932055	RP11-169F17.1	promoter	1	-0.8409683859999999	0.766339653	0.499346665	0.774667087	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	58041621	58042872	RP11-178C3.1	distal	4	-0.950781854	0.34727544200000005	-0.23989216300000002	-0.6382121629999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	58041325	58042515	RP11-178C3.1	distal	4	-0.9048227759999999	1.4316087730000002	-0.290351063	-0.639343391	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	98884139	98885153	RP11-181C3.1	distal	1	-0.614470975	-0.055455968	0.191066515	-0.20136316399999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	98896620	98898586	RP11-181C3.1	distal	1	-0.650177028	-0.9951284509999999	1.100791757	0.281288525	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	98882790	98883329	RP11-181C3.1	distal	1	-0.41392625200000005	-1.248340162	-1.12930675	1.41810022	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	98884171	98885333	RP11-181C3.1	distal	1	-0.665996933	1.003257674	0.133162919	-0.256159798	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	98902712	98903290	RP11-181C3.1	distal	1	-1.0263171420000001	-0.277907711	0.5972994660000001	1.9336010080000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	98886387	98887061	RP11-181C3.1	distal	1	-0.069636587	-0.730241327	-1.262334073	0.542864229	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	98869017	98869624	RP11-181C3.1	distal	1	0.37009137799999997	-0.402965741	-0.726684423	-0.860441164	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	32423434	32423965	RP11-187E13.1	distal	2	-0.34848325700000005	-0.47972974	-0.742853027	1.886789122	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	32419746	32421318	RP11-187E13.1	distal	2	-0.246705189	-0.18392453399999997	-0.043388725999999996	1.484847276	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	32420079	32421414	RP11-187E13.1	distal	2	0.08819826	-0.3766736	-0.150209676	0.51340261	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	32416256	32417875	RP11-187E13.1	promoter	2	-0.103367937	-0.156947277	-1.0550583709999999	-0.040267563	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26897909	26899315	RP11-192H23.4	distal	3	-0.576113439	0.512813693	1.269579807	0.957597459	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26876343	268766821	RP11-192H23.4	distal	3	0.6427937	1.613887759	-1.189402065	-0.535113927	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26797446	26798392	RP11-192H23.4	distal	3	-0.382846333	-1.057978812	-0.08403004800000001	-0.912294719	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26787458	26788433	RP11-192H23.4	distal	3	-0.775559841	0.39241794399999996	1.026099935	1.733271152	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26838548	26839266	RP11-192H23.4	distal	3	0.38593513799999996	1.049454335	-0.974277814	-0.8363142090000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26852931	26854406	RP11-192H23.4	distal	3	0.269417895	-1.307717652	-0.14547387	-1.361353241	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26897672	26899154	RP11-192H23.4	distal	3	0.006332017	-0.304015209	0.63806166	-0.457914639	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26879141	26879953	RP11-192H23.4	distal	3	0.417177299	-0.124186442	1.18963662	-0.264102182	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26879188	26880025	RP11-192H23.4	distal	3	0.47209998299999995	-0.18584204699999998	0.101464062	-0.355887505	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26821419	26822349	RP11-192H23.4	distal	3	-0.020401261	0.815008953	-1.807701279	-0.10607783800000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26903745	26904509	RP11-192H23.4	distal	3	-1.189412748	1.094675823	1.385229485	-0.179746403	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	26925498	26927336	RP11-192H23.4	distal	3	-0.15883116	0.319454379	1.557776571	0.9666412759999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	80696740	806971141	RP11-210M15.2	distal	3	-1.048687828	-0.34594307399999996	0.507291236	1.690836355	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	80661358	80662038	RP11-210M15.2	distal	3	-0.999547007	0.723898873	0.698397996	1.780182875	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	114309856	114311060	RP11-212D19.4	distal	5	0.295756609	-0.17486153899999998	0.03064512	-0.296493044	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	4828390	48305781	RP11-234B24.6	distal	4	-1.002887846	0.626737141	1.051298717	1.368367221	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	73951439	73952938	RP11-257K9.8	distal	3	0.616757389	2.035335092	-0.170332818	-0.216549942	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	73972496	73973266	RP11-257K9.8	distal	3	-0.560288707	0.99343333	1.005268813	0.196731627	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	73933328	73935767	RP11-257K9.8	distal	3	-0.15980028699999999	0.639426162	2.043798923	-0.177406029	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	73934639	73936039	RP11-257K9.8	distal	3	-0.909264038	1.996813129	0.307923553	0.22650858199999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	73973483	73974600	RP11-257K9.8	distal	3	-0.36316199200000004	0.223039513	-0.34501464299999995	1.7248692769999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	73931490	739328021	RP11-257K9.8	distal	3	-0.46299409799999997	0.93844733	1.808531776	0.346427166	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	61248390	612494151	RP11-286N22.8	distal	4	0.509803217	-0.559749515	-0.988508772	-1.1630508529999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	61256063	61257901	RP11-286N22.8	distal	4	0.733925928	0.535528977	-1.4841035930000002	-1.661890106	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	61226476	61227730	RP11-286N22.8	distal	4	-0.523424083	-0.748380204	1.39351623	1.646742173	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	61249833	61250457	RP11-286N22.8	distal	4	0.711192605	-1.512524948	-0.629136215	0.508652965	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	49341416	49341955	RP11-302B13.5	distal	3	-0.153331772	-0.818562615	1.947385181	1.083643049	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	49318404	49320619	RP11-302B13.5	distal	3	-0.808605755	-0.83782607	1.520512734	1.6439472430000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	49317996	493198511	RP11-302B13.5	distal	3	-1.27268535	-0.7026888859999999	-0.451323642	0.224711605	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	49350003	49351842	RP11-302B13.5	distal	3	-0.587855296	0.24009807	-0.6860173340000001	-0.227219736	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	86260902	86261608	RP11-321N4.5	distal	3	0.06720245799999999	0.987465604	0.8935868229999999	-0.145669635	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	33069354	33070065	RP11-322E11.6	distal	1	-0.347644103	0.137700037	1.770480108	1.19723938	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	33076949	33078284	RP11-322E11.6	distal	1	-1.2394886059999999	0.753768585	1.17145476	0.616461499	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	33078625	33079695	RP11-322E11.6	distal	1	0.05435302400000001	0.49389276600000004	1.663569117	1.04611115	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	33087439	33088417	RP11-322E11.6	distal	1	-0.38385486399999996	-0.434412025	-0.9641230940000001	-0.819507538	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	33077431	33078560	RP11-322E11.6	distal	1	0.160740117	-0.23131994	1.6409444340000001	-0.340869178	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	69359706	69360151	RP11-343C2.11	distal	6	-0.253529361	0.086529559	0.8862250890000001	-1.2029817390000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	69353010	693543691	RP11-343C2.11	distal	6	-0.48977342	0.887760689	-0.5670072979999999	-0.457642689	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	66275031	66276315	RP11-366L20.2	promoter	3	-0.757845487	-0.234635275	-1.637447621	-0.452138229	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	93680352	93680727	RP11-371E8.4	distal	3	-0.656370286	0.092259865	1.8928299290000001	1.067336069	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	93673120	936741361	RP11-371E8.4	distal	3	0.647038245	-0.304271988	0.7342620459999999	0.42609392799999996	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	64811300	648119571	RP11-399J13.3	distal	6	-0.149717716	0.28699525	0.666551046	-1.242793055	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	66550505	665512201	RP11-403P17.5	distal	2	0.626150385	-0.710216592	-0.934676554	-0.631854441	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	160166734	160168373	RP11-432B6.3	distal	5	1.010130866	0.199160237	-0.09592127199999999	-0.5459718610000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	160116731	160118270	RP11-432B6.3	distal	5	0.46917223399999997	1.0570313390000001	-0.128824623	0.29980306	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	160119435	160119947	RP11-432B6.3	distal	5	-0.839016262	0.387983266	1.5216022169999999	1.3567299780000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	160166896	160168689	RP11-432B6.3	distal	5	-0.39668786	0.844505112	-0.541828889	-0.037438726	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	160116772	160119080	RP11-432B6.3	distal	5	-1.362947243	0.7193284259999999	1.27341238	0.6293895620000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	159995933	1599964641	RP11-432B6.3	distal	5	-0.532363017	0.883008747	1.64392179	0.773565707	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	184121745	184122599	RP11-433C9.2	promoter	4	0.30394562199999997	-0.797675997	-0.108143782	2.176505314	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	54630133	54630493	RP11-446E24.4	distal	1	-0.17815210899999998	1.641410842	1.3935198	-0.123827608	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	54646850	546471191	RP11-446E24.4	distal	1	-0.46896690700000004	1.3027411009999998	0.43649243600000004	1.476395406	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	54664354	54665306	RP11-446E24.4	distal	1	-0.6248346220000001	-0.599945949	1.3113077770000001	1.73560494	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	54664946	54666291	RP11-446E24.4	distal	1	-0.398375904	-0.731904914	-0.538894467	0.484104734	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	54631113	54631596	RP11-446E24.4	distal	1	-0.829476797	0.935033682	0.015287044	-0.396252341	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	24640566	24641825	RP11-468E2.4	distal	4	-0.031623373999999996	-0.162700763	1.8644200969999998	-0.884866438	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	68400858	68401315	RP11-474G23.1	distal	3	-0.560603647	-0.157834594	1.3558617430000002	1.753842463	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	68478136	68480414	RP11-474G23.1	distal	3	-0.941404914	-0.657246706	1.439631279	0.41486596200000003	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	4757618	47585001	RP11-500M8.7	distal	1	-1.072451826	0.896494875	0.509763096	0.12394048699999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	83960186	83961942	RP11-505K9.4	distal	6	-0.444645006	0.30436741100000003	-0.30584064899999996	1.83165775	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	83989493	83990905	RP11-505K9.4	distal	6	1.209482813	1.029500753	-0.402097335	-1.4723864919999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	83932128	839334561	RP11-505K9.4	distal	6	-0.860816933	1.058275646	0.475661165	-0.574616123	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	122750420	122751781	RP11-512M8.5	distal	1	-0.7505186970000001	-0.138470722	0.131439003	0.9319316879999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	122750288	122751634	RP11-512M8.5	distal	1	-0.124518919	0.505310174	0.7631060190000001	0.323405086	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	42015374	42016467	RP11-527L4.2	promoter	5	-0.010365810999999999	1.543153999	0.39487970200000005	-0.417750085	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	161014844	161016243	RP11-544M22.13	distal	3	0.8019792570000001	0.850160748	-0.6996086159999999	0.695188825	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	161003421	161004149	RP11-544M22.13	distal	3	-0.6975892770000001	-0.368800291	0.992194042	1.380521783	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	161011232	161011812	RP11-544M22.13	distal	3	0.059316509	-1.3170359440000001	1.170614955	0.553905234	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	161007875	161009006	RP11-544M22.13	distal	3	0.21614099399999998	0.851286834	0.9543456240000001	-0.8674965509999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	161002834	161003359	RP11-544M22.13	distal	3	-0.607769495	-0.607835561	1.112543456	1.897613419	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	73925048	73925576	RP11-552F3.12	distal	3	0.058648429	-0.85672464	0.129256077	0.545611699	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	73931576	73932000	RP11-552F3.12	distal	3	-0.6741878990000001	-0.388126807	0.810219543	1.4172390330000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	73927766	73928342	RP11-552F3.12	distal	3	-0.158804595	-0.753026518	0.42178897	2.047976282	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	73925600	73926346	RP11-552F3.12	distal	3	0.8379718140000001	-0.9619070279999999	-0.729823697	-0.063002092	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	73923451	73924045	RP11-552F3.12	distal	3	-0.8201042829999999	-1.36751379	0.766062116	0.541894256	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	19660193	19660736	RP11-595B24.2	distal	1	0.033871097999999995	-0.155090168	-0.45376287299999996	2.265015714	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	19681650	19682152	RP11-595B24.2	distal	1	-0.025466397	-0.15760138199999998	-1.172627725	-0.280898164	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	19673649	19674723	RP11-595B24.2	distal	1	-0.105778645	0.950070458	0.08977342	-1.421555532	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	19686259	19687033	RP11-595B24.2	distal	1	-1.328269463	-0.144214196	-1.2647826690000001	0.29287862	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	42910435	429122991	RP11-598P20.5	distal	2	-0.131263853	1.036286405	-0.325204791	0.167138589	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	42910516	42912885	RP11-598P20.5	distal	2	-0.691022466	1.247227025	0.618760678	-0.551465755	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	8073505	80773751	RP11-599B13.6	distal	2	-0.67717616	-0.01406071	2.058516456	0.44908114200000004	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	37574114	37574883	RP11-613M10.8	distal	2	0.099754913	-0.510168608	0.26467704	0.826727557	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	48532657	48533751	RP11-729L2.2	distal	5	-0.321535202	-0.5164513239999999	-0.865972308	-0.9969468140000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	48552961	48553653	RP11-729L2.2	distal	5	-1.078072988	-0.167884969	-0.7726730470000001	0.521705792	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	48571283	48571854	RP11-729L2.2	distal	5	-0.80951283	-0.59151901	0.126162684	2.1511389640000003	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	48555926	48557608	RP11-729L2.2	distal	5	-1.6152685080000002	-0.35823421899999996	-0.077771315	0.022433783	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
