top_k	metric	iteration	random_mean
100	overlap_public_chromatin	349	0.99
100	overlap_public_chromatin	350	0.94
100	overlap_public_chromatin	351	0.96
100	overlap_public_chromatin	352	0.97
100	overlap_public_chromatin	353	0.97
100	overlap_public_chromatin	354	0.98
100	overlap_public_chromatin	355	0.94
100	overlap_public_chromatin	356	0.95
100	overlap_public_chromatin	357	0.99
100	overlap_public_chromatin	358	0.97
100	overlap_public_chromatin	359	0.95
100	overlap_public_chromatin	360	0.97
100	overlap_public_chromatin	361	0.96
100	overlap_public_chromatin	362	0.96
100	overlap_public_chromatin	363	0.98
100	overlap_public_chromatin	364	0.98
100	overlap_public_chromatin	365	0.96
100	overlap_public_chromatin	366	0.98
100	overlap_public_chromatin	367	0.96
100	overlap_public_chromatin	368	0.98
100	overlap_public_chromatin	369	0.98
100	overlap_public_chromatin	370	0.96
100	overlap_public_chromatin	371	0.99
100	overlap_public_chromatin	372	0.99
100	overlap_public_chromatin	373	0.98
100	overlap_public_chromatin	374	0.96
100	overlap_public_chromatin	375	0.96
100	overlap_public_chromatin	376	0.97
100	overlap_public_chromatin	377	0.98
100	overlap_public_chromatin	378	0.99
100	overlap_public_chromatin	379	0.97
100	overlap_public_chromatin	380	0.95
100	overlap_public_chromatin	381	0.98
100	overlap_public_chromatin	382	0.92
100	overlap_public_chromatin	383	0.97
100	overlap_public_chromatin	384	0.92
100	overlap_public_chromatin	385	0.93
100	overlap_public_chromatin	386	0.97
100	overlap_public_chromatin	387	0.99
100	overlap_public_chromatin	388	0.98
100	overlap_public_chromatin	389	0.99
100	overlap_public_chromatin	390	0.97
100	overlap_public_chromatin	391	0.96
100	overlap_public_chromatin	392	0.96
100	overlap_public_chromatin	393	0.95
100	overlap_public_chromatin	394	0.97
100	overlap_public_chromatin	395	0.96
100	overlap_public_chromatin	396	0.97
100	overlap_public_chromatin	397	0.96
100	overlap_public_chromatin	398	0.98
100	overlap_public_chromatin	399	0.95
100	overlap_public_chromatin	400	0.97
100	overlap_public_chromatin	401	0.98
100	overlap_public_chromatin	402	0.98
100	overlap_public_chromatin	403	0.96
100	overlap_public_chromatin	404	0.95
100	overlap_public_chromatin	405	1.0
100	overlap_public_chromatin	406	0.98
100	overlap_public_chromatin	407	0.97
100	overlap_public_chromatin	408	0.95
100	overlap_public_chromatin	409	0.97
100	overlap_public_chromatin	410	0.99
100	overlap_public_chromatin	411	0.98
100	overlap_public_chromatin	412	0.97
100	overlap_public_chromatin	413	0.98
100	overlap_public_chromatin	414	0.97
100	overlap_public_chromatin	415	0.95
100	overlap_public_chromatin	416	0.99
100	overlap_public_chromatin	417	0.96
100	overlap_public_chromatin	418	1.0
100	overlap_public_chromatin	419	0.99
100	overlap_public_chromatin	420	0.95
100	overlap_public_chromatin	421	0.93
100	overlap_public_chromatin	422	0.97
100	overlap_public_chromatin	423	0.95
100	overlap_public_chromatin	424	0.95
100	overlap_public_chromatin	425	0.98
100	overlap_public_chromatin	426	0.95
100	overlap_public_chromatin	427	0.97
100	overlap_public_chromatin	428	0.97
100	overlap_public_chromatin	429	0.96
100	overlap_public_chromatin	430	0.95
100	overlap_public_chromatin	431	0.95
100	overlap_public_chromatin	432	0.97
100	overlap_public_chromatin	433	0.96
100	overlap_public_chromatin	434	0.97
100	overlap_public_chromatin	435	0.93
100	overlap_public_chromatin	436	0.97
100	overlap_public_chromatin	437	0.97
100	overlap_public_chromatin	438	0.95
100	overlap_public_chromatin	439	0.98
100	overlap_public_chromatin	440	0.99
100	overlap_public_chromatin	441	0.97
100	overlap_public_chromatin	442	0.99
100	overlap_public_chromatin	443	0.96
100	overlap_public_chromatin	444	0.93
100	overlap_public_chromatin	445	0.98
100	overlap_public_chromatin	446	0.97
100	overlap_public_chromatin	447	0.99
100	overlap_public_chromatin	448	0.98
100	overlap_public_chromatin	449	0.97
100	overlap_public_chromatin	450	0.93
100	overlap_public_chromatin	451	0.97
100	overlap_public_chromatin	452	0.97
100	overlap_public_chromatin	453	0.96
100	overlap_public_chromatin	454	0.94
100	overlap_public_chromatin	455	0.95
100	overlap_public_chromatin	456	0.95
100	overlap_public_chromatin	457	0.99
100	overlap_public_chromatin	458	0.93
100	overlap_public_chromatin	459	0.94
100	overlap_public_chromatin	460	0.94
100	overlap_public_chromatin	461	0.97
100	overlap_public_chromatin	462	0.98
100	overlap_public_chromatin	463	0.95
100	overlap_public_chromatin	464	0.94
100	overlap_public_chromatin	465	0.93
100	overlap_public_chromatin	466	0.96
100	overlap_public_chromatin	467	0.96
100	overlap_public_chromatin	468	0.95
100	overlap_public_chromatin	469	1.0
100	overlap_public_chromatin	470	0.96
100	overlap_public_chromatin	471	0.98
100	overlap_public_chromatin	472	0.96
100	overlap_public_chromatin	473	0.96
100	overlap_public_chromatin	474	0.93
100	overlap_public_chromatin	475	0.97
100	overlap_public_chromatin	476	1.0
100	overlap_public_chromatin	477	0.96
100	overlap_public_chromatin	478	0.96
100	overlap_public_chromatin	479	0.95
100	overlap_public_chromatin	480	0.91
100	overlap_public_chromatin	481	0.99
100	overlap_public_chromatin	482	0.98
100	overlap_public_chromatin	483	0.98
100	overlap_public_chromatin	484	1.0
100	overlap_public_chromatin	485	0.98
100	overlap_public_chromatin	486	0.93
100	overlap_public_chromatin	487	0.95
100	overlap_public_chromatin	488	0.97
100	overlap_public_chromatin	489	0.98
100	overlap_public_chromatin	490	0.96
100	overlap_public_chromatin	491	1.0
100	overlap_public_chromatin	492	0.99
100	overlap_public_chromatin	493	1.0
100	overlap_public_chromatin	494	0.96
100	overlap_public_chromatin	495	0.88
100	overlap_public_chromatin	496	0.98
100	overlap_public_chromatin	497	1.0
100	overlap_public_chromatin	498	0.98
100	overlap_public_chromatin	499	0.98
100	overlap_public_chromatin	500	0.94
100	overlap_public_chromatin	501	0.97
100	overlap_public_chromatin	502	0.97
100	overlap_public_chromatin	503	0.97
100	overlap_public_chromatin	504	0.96
100	overlap_public_chromatin	505	0.97
100	overlap_public_chromatin	506	0.93
100	overlap_public_chromatin	507	0.94
100	overlap_public_chromatin	508	0.95
100	overlap_public_chromatin	509	0.99
100	overlap_public_chromatin	510	0.94
100	overlap_public_chromatin	511	0.99
100	overlap_public_chromatin	512	0.96
100	overlap_public_chromatin	513	0.96
100	overlap_public_chromatin	514	0.99
100	overlap_public_chromatin	515	0.97
100	overlap_public_chromatin	516	0.97
100	overlap_public_chromatin	517	0.96
100	overlap_public_chromatin	518	0.98
100	overlap_public_chromatin	519	0.97
100	overlap_public_chromatin	520	0.97
100	overlap_public_chromatin	521	0.99
100	overlap_public_chromatin	522	0.98
100	overlap_public_chromatin	523	0.97
100	overlap_public_chromatin	524	0.99
100	overlap_public_chromatin	525	1.0
100	overlap_public_chromatin	526	0.99
100	overlap_public_chromatin	527	0.95
100	overlap_public_chromatin	528	0.94
100	overlap_public_chromatin	529	0.95
100	overlap_public_chromatin	530	0.96
100	overlap_public_chromatin	531	0.98
100	overlap_public_chromatin	532	0.97
100	overlap_public_chromatin	533	0.96
100	overlap_public_chromatin	534	0.96
100	overlap_public_chromatin	535	0.97
100	overlap_public_chromatin	536	0.96
100	overlap_public_chromatin	537	0.95
100	overlap_public_chromatin	538	0.97
100	overlap_public_chromatin	539	0.98
100	overlap_public_chromatin	540	0.96
100	overlap_public_chromatin	541	0.98
100	overlap_public_chromatin	542	1.0
100	overlap_public_chromatin	543	0.99
100	overlap_public_chromatin	544	1.0
100	overlap_public_chromatin	545	0.96
100	overlap_public_chromatin	546	0.98
100	overlap_public_chromatin	547	0.95
100	overlap_public_chromatin	548	0.98
100	overlap_public_chromatin	549	0.98
100	overlap_public_chromatin	550	0.95
100	overlap_public_chromatin	551	0.94
100	overlap_public_chromatin	552	0.97
100	overlap_public_chromatin	553	0.97
100	overlap_public_chromatin	554	0.96
100	overlap_public_chromatin	555	0.97
100	overlap_public_chromatin	556	0.97
100	overlap_public_chromatin	557	0.96
100	overlap_public_chromatin	558	0.98
100	overlap_public_chromatin	559	0.99
100	overlap_public_chromatin	560	0.91
100	overlap_public_chromatin	561	0.96
100	overlap_public_chromatin	562	0.98
100	overlap_public_chromatin	563	0.98
100	overlap_public_chromatin	564	0.96
100	overlap_public_chromatin	565	0.98
100	overlap_public_chromatin	566	0.98
100	overlap_public_chromatin	567	0.99
100	overlap_public_chromatin	568	0.96
100	overlap_public_chromatin	569	0.97
100	overlap_public_chromatin	570	0.97
100	overlap_public_chromatin	571	0.95
100	overlap_public_chromatin	572	0.99
100	overlap_public_chromatin	573	0.97
100	overlap_public_chromatin	574	0.93
100	overlap_public_chromatin	575	0.97
100	overlap_public_chromatin	576	1.0
100	overlap_public_chromatin	577	0.95
100	overlap_public_chromatin	578	0.98
100	overlap_public_chromatin	579	0.96
100	overlap_public_chromatin	580	0.96
100	overlap_public_chromatin	581	0.94
100	overlap_public_chromatin	582	0.96
100	overlap_public_chromatin	583	0.95
100	overlap_public_chromatin	584	0.93
100	overlap_public_chromatin	585	0.97
100	overlap_public_chromatin	586	0.94
100	overlap_public_chromatin	587	0.93
100	overlap_public_chromatin	588	0.97
100	overlap_public_chromatin	589	0.96
100	overlap_public_chromatin	590	0.99
100	overlap_public_chromatin	591	0.96
100	overlap_public_chromatin	592	0.97
100	overlap_public_chromatin	593	0.97
100	overlap_public_chromatin	594	0.98
100	overlap_public_chromatin	595	0.97
100	overlap_public_chromatin	596	0.98
100	overlap_public_chromatin	597	1.0
100	overlap_public_chromatin	598	0.97
100	overlap_public_chromatin	599	0.99
100	overlap_public_chromatin	600	0.95
100	overlap_public_chromatin	601	0.95
100	overlap_public_chromatin	602	0.97
100	overlap_public_chromatin	603	0.97
100	overlap_public_chromatin	604	0.95
100	overlap_public_chromatin	605	0.97
100	overlap_public_chromatin	606	0.98
100	overlap_public_chromatin	607	0.97
100	overlap_public_chromatin	608	0.97
100	overlap_public_chromatin	609	0.98
100	overlap_public_chromatin	610	0.96
100	overlap_public_chromatin	611	0.95
100	overlap_public_chromatin	612	0.98
100	overlap_public_chromatin	613	0.96
100	overlap_public_chromatin	614	0.98
100	overlap_public_chromatin	615	0.95
100	overlap_public_chromatin	616	0.98
100	overlap_public_chromatin	617	0.96
100	overlap_public_chromatin	618	0.98
100	overlap_public_chromatin	619	0.98
100	overlap_public_chromatin	620	0.96
100	overlap_public_chromatin	621	1.0
100	overlap_public_chromatin	622	0.98
100	overlap_public_chromatin	623	0.95
100	overlap_public_chromatin	624	0.99
100	overlap_public_chromatin	625	0.97
100	overlap_public_chromatin	626	0.96
100	overlap_public_chromatin	627	0.97
100	overlap_public_chromatin	628	0.96
100	overlap_public_chromatin	629	0.95
100	overlap_public_chromatin	630	0.97
100	overlap_public_chromatin	631	0.98
100	overlap_public_chromatin	632	0.96
100	overlap_public_chromatin	633	0.95
100	overlap_public_chromatin	634	0.97
100	overlap_public_chromatin	635	0.97
100	overlap_public_chromatin	636	0.98
100	overlap_public_chromatin	637	0.98
100	overlap_public_chromatin	638	0.95
100	overlap_public_chromatin	639	0.97
100	overlap_public_chromatin	640	0.98
100	overlap_public_chromatin	641	0.99
100	overlap_public_chromatin	642	0.97
100	overlap_public_chromatin	643	0.98
100	overlap_public_chromatin	644	0.99
100	overlap_public_chromatin	645	0.98
100	overlap_public_chromatin	646	0.99
100	overlap_public_chromatin	647	0.95
100	overlap_public_chromatin	648	0.98
100	overlap_public_chromatin	649	0.96
100	overlap_public_chromatin	650	0.95
100	overlap_public_chromatin	651	0.96
100	overlap_public_chromatin	652	0.98
100	overlap_public_chromatin	653	0.98
100	overlap_public_chromatin	654	0.96
100	overlap_public_chromatin	655	0.97
100	overlap_public_chromatin	656	0.98
100	overlap_public_chromatin	657	0.99
100	overlap_public_chromatin	658	0.98
100	overlap_public_chromatin	659	0.93
100	overlap_public_chromatin	660	0.92
100	overlap_public_chromatin	661	0.97
100	overlap_public_chromatin	662	0.96
100	overlap_public_chromatin	663	0.99
100	overlap_public_chromatin	664	0.98
100	overlap_public_chromatin	665	0.95
100	overlap_public_chromatin	666	0.99
100	overlap_public_chromatin	667	0.98
100	overlap_public_chromatin	668	0.98
100	overlap_public_chromatin	669	0.97
100	overlap_public_chromatin	670	0.99
100	overlap_public_chromatin	671	0.97
100	overlap_public_chromatin	672	0.98
100	overlap_public_chromatin	673	0.99
100	overlap_public_chromatin	674	0.94
100	overlap_public_chromatin	675	0.98
100	overlap_public_chromatin	676	0.99
100	overlap_public_chromatin	677	0.95
100	overlap_public_chromatin	678	0.97
100	overlap_public_chromatin	679	0.94
100	overlap_public_chromatin	680	0.99
100	overlap_public_chromatin	681	0.99
100	overlap_public_chromatin	682	0.98
100	overlap_public_chromatin	683	0.95
100	overlap_public_chromatin	684	0.98
100	overlap_public_chromatin	685	1.0
100	overlap_public_chromatin	686	0.95
100	overlap_public_chromatin	687	0.98
100	overlap_public_chromatin	688	0.97
100	overlap_public_chromatin	689	0.98
100	overlap_public_chromatin	690	0.98
100	overlap_public_chromatin	691	0.96
100	overlap_public_chromatin	692	0.97
100	overlap_public_chromatin	693	0.95
100	overlap_public_chromatin	694	0.98
100	overlap_public_chromatin	695	0.97
100	overlap_public_chromatin	696	0.97
100	overlap_public_chromatin	697	0.94
100	overlap_public_chromatin	698	0.99
100	overlap_public_chromatin	699	0.99
100	overlap_public_chromatin	700	0.97
100	overlap_public_chromatin	701	0.98
100	overlap_public_chromatin	702	0.98
100	overlap_public_chromatin	703	0.98
100	overlap_public_chromatin	704	0.95
100	overlap_public_chromatin	705	0.98
100	overlap_public_chromatin	706	1.0
100	overlap_public_chromatin	707	0.98
100	overlap_public_chromatin	708	0.95
100	overlap_public_chromatin	709	0.96
100	overlap_public_chromatin	710	0.9
100	overlap_public_chromatin	711	0.94
100	overlap_public_chromatin	712	0.95
100	overlap_public_chromatin	713	0.98
100	overlap_public_chromatin	714	0.95
100	overlap_public_chromatin	715	0.97
100	overlap_public_chromatin	716	0.98
100	overlap_public_chromatin	717	0.97
100	overlap_public_chromatin	718	0.99
100	overlap_public_chromatin	719	0.97
100	overlap_public_chromatin	720	0.99
100	overlap_public_chromatin	721	0.94
100	overlap_public_chromatin	722	0.95
100	overlap_public_chromatin	723	0.97
100	overlap_public_chromatin	724	0.96
100	overlap_public_chromatin	725	1.0
100	overlap_public_chromatin	726	0.94
100	overlap_public_chromatin	727	1.0
100	overlap_public_chromatin	728	0.92
100	overlap_public_chromatin	729	0.98
100	overlap_public_chromatin	730	0.96
100	overlap_public_chromatin	731	0.98
100	overlap_public_chromatin	732	0.96
100	overlap_public_chromatin	733	0.97
100	overlap_public_chromatin	734	0.97
100	overlap_public_chromatin	735	0.98
100	overlap_public_chromatin	736	0.97
100	overlap_public_chromatin	737	0.96
100	overlap_public_chromatin	738	0.98
100	overlap_public_chromatin	739	0.99
100	overlap_public_chromatin	740	0.99
100	overlap_public_chromatin	741	0.95
100	overlap_public_chromatin	742	0.99
100	overlap_public_chromatin	743	0.99
100	overlap_public_chromatin	744	0.97
100	overlap_public_chromatin	745	0.97
100	overlap_public_chromatin	746	0.93
100	overlap_public_chromatin	747	0.96
100	overlap_public_chromatin	748	0.97
100	overlap_public_chromatin	749	0.93
100	overlap_public_chromatin	750	1.0
100	overlap_public_chromatin	751	0.97
100	overlap_public_chromatin	752	0.98
100	overlap_public_chromatin	753	0.97
100	overlap_public_chromatin	754	0.97
100	overlap_public_chromatin	755	0.96
100	overlap_public_chromatin	756	0.97
100	overlap_public_chromatin	757	0.97
100	overlap_public_chromatin	758	0.98
100	overlap_public_chromatin	759	0.98
100	overlap_public_chromatin	760	0.97
100	overlap_public_chromatin	761	0.96
100	overlap_public_chromatin	762	0.99
100	overlap_public_chromatin	763	0.96
100	overlap_public_chromatin	764	0.98
100	overlap_public_chromatin	765	0.92
100	overlap_public_chromatin	766	0.96
100	overlap_public_chromatin	767	0.94
100	overlap_public_chromatin	768	0.98
100	overlap_public_chromatin	769	0.96
100	overlap_public_chromatin	770	0.96
100	overlap_public_chromatin	771	0.95
100	overlap_public_chromatin	772	0.96
100	overlap_public_chromatin	773	0.98
100	overlap_public_chromatin	774	0.96
100	overlap_public_chromatin	775	0.99
100	overlap_public_chromatin	776	0.94
100	overlap_public_chromatin	777	0.94
100	overlap_public_chromatin	778	0.99
100	overlap_public_chromatin	779	0.98
100	overlap_public_chromatin	780	1.0
100	overlap_public_chromatin	781	1.0
100	overlap_public_chromatin	782	0.91
100	overlap_public_chromatin	783	0.94
100	overlap_public_chromatin	784	0.95
100	overlap_public_chromatin	785	0.97
100	overlap_public_chromatin	786	0.98
100	overlap_public_chromatin	787	0.97
100	overlap_public_chromatin	788	0.97
100	overlap_public_chromatin	789	0.98
100	overlap_public_chromatin	790	0.96
100	overlap_public_chromatin	791	0.96
100	overlap_public_chromatin	792	0.98
100	overlap_public_chromatin	793	0.99
100	overlap_public_chromatin	794	0.99
100	overlap_public_chromatin	795	0.97
100	overlap_public_chromatin	796	0.99
100	overlap_public_chromatin	797	0.98
100	overlap_public_chromatin	798	0.99
100	overlap_public_chromatin	799	0.98
100	overlap_public_chromatin	800	0.94
100	overlap_public_chromatin	801	0.98
100	overlap_public_chromatin	802	0.96
100	overlap_public_chromatin	803	0.95
100	overlap_public_chromatin	804	0.98
100	overlap_public_chromatin	805	0.99
100	overlap_public_chromatin	806	1.0
100	overlap_public_chromatin	807	0.97
100	overlap_public_chromatin	808	0.96
100	overlap_public_chromatin	809	0.96
100	overlap_public_chromatin	810	0.96
100	overlap_public_chromatin	811	0.98
100	overlap_public_chromatin	812	0.95
100	overlap_public_chromatin	813	0.99
100	overlap_public_chromatin	814	0.96
100	overlap_public_chromatin	815	0.97
100	overlap_public_chromatin	816	0.93
100	overlap_public_chromatin	817	0.98
100	overlap_public_chromatin	818	0.97
100	overlap_public_chromatin	819	0.95
100	overlap_public_chromatin	820	0.96
100	overlap_public_chromatin	821	0.96
100	overlap_public_chromatin	822	0.99
100	overlap_public_chromatin	823	0.99
100	overlap_public_chromatin	824	0.98
100	overlap_public_chromatin	825	0.98
100	overlap_public_chromatin	826	0.98
100	overlap_public_chromatin	827	0.97
100	overlap_public_chromatin	828	0.94
100	overlap_public_chromatin	829	0.96
100	overlap_public_chromatin	830	0.99
100	overlap_public_chromatin	831	0.98
100	overlap_public_chromatin	832	0.94
100	overlap_public_chromatin	833	0.98
100	overlap_public_chromatin	834	0.99
100	overlap_public_chromatin	835	0.98
100	overlap_public_chromatin	836	0.93
100	overlap_public_chromatin	837	0.95
100	overlap_public_chromatin	838	0.98
100	overlap_public_chromatin	839	0.98
100	overlap_public_chromatin	840	0.95
100	overlap_public_chromatin	841	0.97
100	overlap_public_chromatin	842	0.97
100	overlap_public_chromatin	843	0.97
100	overlap_public_chromatin	844	0.93
100	overlap_public_chromatin	845	0.96
100	overlap_public_chromatin	846	0.98
100	overlap_public_chromatin	847	0.99
100	overlap_public_chromatin	848	0.97
100	overlap_public_chromatin	849	0.99
100	overlap_public_chromatin	850	0.93
100	overlap_public_chromatin	851	0.98
100	overlap_public_chromatin	852	0.99
100	overlap_public_chromatin	853	0.99
100	overlap_public_chromatin	854	0.97
100	overlap_public_chromatin	855	0.99
100	overlap_public_chromatin	856	0.97
100	overlap_public_chromatin	857	0.96
100	overlap_public_chromatin	858	0.98
100	overlap_public_chromatin	859	0.99
100	overlap_public_chromatin	860	0.96
100	overlap_public_chromatin	861	0.97
100	overlap_public_chromatin	862	0.98
100	overlap_public_chromatin	863	0.98
100	overlap_public_chromatin	864	0.96
100	overlap_public_chromatin	865	0.96
100	overlap_public_chromatin	866	0.98
100	overlap_public_chromatin	867	0.94
100	overlap_public_chromatin	868	0.99
100	overlap_public_chromatin	869	0.94
100	overlap_public_chromatin	870	0.98
100	overlap_public_chromatin	871	0.95
100	overlap_public_chromatin	872	0.99
100	overlap_public_chromatin	873	0.97
100	overlap_public_chromatin	874	0.98
100	overlap_public_chromatin	875	0.96
100	overlap_public_chromatin	876	0.94
100	overlap_public_chromatin	877	0.96
100	overlap_public_chromatin	878	0.95
100	overlap_public_chromatin	879	0.97
100	overlap_public_chromatin	880	0.97
100	overlap_public_chromatin	881	0.97
100	overlap_public_chromatin	882	0.97
100	overlap_public_chromatin	883	0.92
100	overlap_public_chromatin	884	0.94
100	overlap_public_chromatin	885	0.98
100	overlap_public_chromatin	886	0.98
100	overlap_public_chromatin	887	0.93
100	overlap_public_chromatin	888	0.95
100	overlap_public_chromatin	889	0.99
100	overlap_public_chromatin	890	0.95
100	overlap_public_chromatin	891	0.96
100	overlap_public_chromatin	892	0.95
100	overlap_public_chromatin	893	0.98
100	overlap_public_chromatin	894	0.94
100	overlap_public_chromatin	895	0.98
100	overlap_public_chromatin	896	0.94
100	overlap_public_chromatin	897	0.98
100	overlap_public_chromatin	898	0.98
100	overlap_public_chromatin	899	0.96
100	overlap_public_chromatin	900	0.94
100	overlap_public_chromatin	901	0.98
100	overlap_public_chromatin	902	0.97
100	overlap_public_chromatin	903	0.96
100	overlap_public_chromatin	904	0.96
100	overlap_public_chromatin	905	0.98
100	overlap_public_chromatin	906	0.94
100	overlap_public_chromatin	907	0.98
100	overlap_public_chromatin	908	0.96
100	overlap_public_chromatin	909	0.94
100	overlap_public_chromatin	910	0.97
100	overlap_public_chromatin	911	0.98
100	overlap_public_chromatin	912	0.98
100	overlap_public_chromatin	913	0.95
100	overlap_public_chromatin	914	0.98
100	overlap_public_chromatin	915	0.94
100	overlap_public_chromatin	916	0.94
100	overlap_public_chromatin	917	0.98
100	overlap_public_chromatin	918	0.95
100	overlap_public_chromatin	919	0.97
100	overlap_public_chromatin	920	0.98
100	overlap_public_chromatin	921	0.99
100	overlap_public_chromatin	922	0.96
100	overlap_public_chromatin	923	0.98
100	overlap_public_chromatin	924	0.99
100	overlap_public_chromatin	925	0.96
100	overlap_public_chromatin	926	0.98
100	overlap_public_chromatin	927	0.94
100	overlap_public_chromatin	928	0.97
100	overlap_public_chromatin	929	0.99
100	overlap_public_chromatin	930	0.9
100	overlap_public_chromatin	931	0.99
100	overlap_public_chromatin	932	0.97
100	overlap_public_chromatin	933	0.99
100	overlap_public_chromatin	934	0.98
100	overlap_public_chromatin	935	0.98
100	overlap_public_chromatin	936	0.99
100	overlap_public_chromatin	937	0.99
100	overlap_public_chromatin	938	0.95
100	overlap_public_chromatin	939	0.98
100	overlap_public_chromatin	940	0.97
100	overlap_public_chromatin	941	0.96
100	overlap_public_chromatin	942	0.97
100	overlap_public_chromatin	943	0.94
100	overlap_public_chromatin	944	0.98
100	overlap_public_chromatin	945	0.95
100	overlap_public_chromatin	946	0.95
100	overlap_public_chromatin	947	0.97
100	overlap_public_chromatin	948	0.97
100	overlap_public_chromatin	949	0.99
100	overlap_public_chromatin	950	0.96
100	overlap_public_chromatin	951	0.96
100	overlap_public_chromatin	952	0.96
100	overlap_public_chromatin	953	0.98
100	overlap_public_chromatin	954	0.98
100	overlap_public_chromatin	955	0.97
100	overlap_public_chromatin	956	0.97
100	overlap_public_chromatin	957	0.98
100	overlap_public_chromatin	958	0.97
100	overlap_public_chromatin	959	0.94
100	overlap_public_chromatin	960	0.96
100	overlap_public_chromatin	961	0.95
100	overlap_public_chromatin	962	0.95
100	overlap_public_chromatin	963	0.96
100	overlap_public_chromatin	964	0.94
100	overlap_public_chromatin	965	0.96
100	overlap_public_chromatin	966	0.96
100	overlap_public_chromatin	967	0.96
100	overlap_public_chromatin	968	0.95
100	overlap_public_chromatin	969	0.98
100	overlap_public_chromatin	970	0.98
100	overlap_public_chromatin	971	0.98
100	overlap_public_chromatin	972	0.99
100	overlap_public_chromatin	973	0.98
100	overlap_public_chromatin	974	0.93
100	overlap_public_chromatin	975	0.97
100	overlap_public_chromatin	976	0.99
100	overlap_public_chromatin	977	0.95
100	overlap_public_chromatin	978	0.97
100	overlap_public_chromatin	979	0.98
100	overlap_public_chromatin	980	0.97
100	overlap_public_chromatin	981	0.99
100	overlap_public_chromatin	982	0.97
100	overlap_public_chromatin	983	0.94
100	overlap_public_chromatin	984	0.95
100	overlap_public_chromatin	985	0.96
100	overlap_public_chromatin	986	0.99
100	overlap_public_chromatin	987	0.99
100	overlap_public_chromatin	988	0.99
100	overlap_public_chromatin	989	0.95
100	overlap_public_chromatin	990	0.97
100	overlap_public_chromatin	991	0.95
100	overlap_public_chromatin	992	0.98
100	overlap_public_chromatin	993	0.97
100	overlap_public_chromatin	994	0.98
100	overlap_public_chromatin	995	0.99
100	overlap_public_chromatin	996	0.97
100	overlap_public_chromatin	997	0.98
100	overlap_public_chromatin	998	0.98
100	overlap_public_chromatin	999	0.97
100	public_accessibility_morula_max	0	1.4911683316020408
100	public_accessibility_morula_max	1	1.488334074619565
100	public_accessibility_morula_max	2	1.3111547840408162
100	public_accessibility_morula_max	3	1.4033806787282606
100	public_accessibility_morula_max	4	1.43640106023913
100	public_accessibility_morula_max	5	1.2420502786299992
100	public_accessibility_morula_max	6	1.2714298646842104
100	public_accessibility_morula_max	7	1.4120823866489363
100	public_accessibility_morula_max	8	1.23410604427835
100	public_accessibility_morula_max	9	1.3246991876041667
100	public_accessibility_morula_max	10	1.3263963263571428
100	public_accessibility_morula_max	11	1.2952680038297868
100	public_accessibility_morula_max	12	1.3627444061752572
100	public_accessibility_morula_max	13	1.3470171820927832
100	public_accessibility_morula_max	14	1.2976862825
100	public_accessibility_morula_max	15	1.3965218000824733
100	public_accessibility_morula_max	16	1.324095692893617
100	public_accessibility_morula_max	17	1.1800252654105257
100	public_accessibility_morula_max	18	1.3451996853917525
100	public_accessibility_morula_max	19	1.243241534021505
100	public_accessibility_morula_max	20	1.2889139290103087
100	public_accessibility_morula_max	21	1.18559708910101
100	public_accessibility_morula_max	22	1.4088737571354162
100	public_accessibility_morula_max	23	1.2615364669285716
100	public_accessibility_morula_max	24	1.3582141930212763
100	public_accessibility_morula_max	25	1.3737460678787872
100	public_accessibility_morula_max	26	1.2646214988105255
100	public_accessibility_morula_max	27	1.2934640862947369
100	public_accessibility_morula_max	28	1.234606300391752
100	public_accessibility_morula_max	29	1.4509383772959186
100	public_accessibility_morula_max	30	1.4788574862323225
100	public_accessibility_morula_max	31	1.3915639122999994
100	public_accessibility_morula_max	32	1.4448168913195873
100	public_accessibility_morula_max	33	1.3828646885473672
100	public_accessibility_morula_max	34	1.3978876396767672
100	public_accessibility_morula_max	35	1.372337990244898
100	public_accessibility_morula_max	36	1.2398050855959597
100	public_accessibility_morula_max	37	1.3975201222448976
100	public_accessibility_morula_max	38	1.4466038657653055
100	public_accessibility_morula_max	39	1.4819901077113393
100	public_accessibility_morula_max	40	1.3629625371086953
100	public_accessibility_morula_max	41	1.4010951182421043
100	public_accessibility_morula_max	42	1.3553752874687497
100	public_accessibility_morula_max	43	1.2538979135670103
100	public_accessibility_morula_max	44	1.4692028694123709
100	public_accessibility_morula_max	45	1.31452291955102
100	public_accessibility_morula_max	46	1.3903934355306118
100	public_accessibility_morula_max	47	1.4034664837653057
100	public_accessibility_morula_max	48	1.2723206494489794
100	public_accessibility_morula_max	49	1.342414449867347
100	public_accessibility_morula_max	50	1.2732426389381446
100	public_accessibility_morula_max	51	1.4427091250799995
100	public_accessibility_morula_max	52	1.3749034730104162
100	public_accessibility_morula_max	53	1.2704113716210526
100	public_accessibility_morula_max	54	1.415675740979381
100	public_accessibility_morula_max	55	1.476917027642105
100	public_accessibility_morula_max	56	1.355276714096774
100	public_accessibility_morula_max	57	1.4036743656020412
100	public_accessibility_morula_max	58	1.2659749841414139
100	public_accessibility_morula_max	59	1.3207465403617014
100	public_accessibility_morula_max	60	1.4151227346666666
100	public_accessibility_morula_max	61	1.4530953104742261
100	public_accessibility_morula_max	62	1.3872156136185563
100	public_accessibility_morula_max	63	1.489439112452631
100	public_accessibility_morula_max	64	1.3724737536185567
