region_type	control_set	cluster_name	matched_age_cluster	chr	start	end	width	n_cpg_target	age_weight_5yr
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_6114	cluster_6114	chr6	29153736	29153857	122	3	0.03469714
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_2743	cluster_2743	chr15	21562749	21562916	168	2	-0.030119887
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_3684	cluster_3684	chr18	66960953	66961185	233	3	0.042859403
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_6275	cluster_6275	chr6	62466202	62466457	256	2	-0.032421038
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_7612	cluster_7612	chr8	2263388	2264312	925	5	0.043674447
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_916	cluster_916	chr10	81406961	81407032	72	2	-0.025276367
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_950	cluster_950	chr10	54652795	54652851	57	3	0.033547863
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_4449	cluster_4449	chr2	38091704	38091706	3	2	0.013610554
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_386	cluster_386	chr1	37845274	37845488	215	4	0.028296419
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_5661	cluster_5661	chr4	5618422	5618606	185	5	0.055498035
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_2623	cluster_2623	chr15	12877039	12877185	147	2	0.033252448
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_3766	cluster_3766	chr19	28913893	28913933	41	3	-0.026841848
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_5679	cluster_5679	chr4	6020926	6021006	81	3	0.024534686
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_4889	cluster_4889	chr20	39249287	39249782	496	6	-0.019214397
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_5678	cluster_5678	chr4	19647324	19647381	58	3	0.066265623
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_1607	cluster_1607	chr11	107780125	107780320	196	3	0.023808391
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_1758	cluster_1758	chr12	27049902	27050090	189	2	0.027213681
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_4064	cluster_4064	chr19	215643	216204	562	5	-0.017083166
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_1586	cluster_1586	chr11	29572651	29572654	4	2	-0.025152623
matched_non_age_window	matched_non_age_0095	matched_non_age_0095__cluster_5580	cluster_5580	chr4	83844023	83844065	43	2	-0.018584757
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3123	cluster_3123	chr16	28030790	28031006	217	2	0.029691182
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_840	cluster_840	chr10	100630316	100630337	22	2	0.08106502
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_7052	cluster_7052	chr7	107048956	107049214	259	4	0.031851411
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_915	cluster_915	chr10	85123646	85124273	628	4	0.034264481
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5923	cluster_5923	chr5	111944837	111945129	293	2	0.033485903
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4026	cluster_4026	chr19	24052125	24052368	244	2	-0.028841341
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2190	cluster_2190	chr13	20337198	20337256	59	2	0.067321522
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_483	cluster_483	chr1	100871996	100872489	494	3	0.025181528
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3519	cluster_3519	chr17	26915722	26916071	350	2	0.033654647
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4028	cluster_4028	chr19	23937524	23937569	46	2	-0.005814663
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4364	cluster_4364	chr2	172466024	172466261	238	2	0.050410937
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2776	cluster_2776	chr16	15244456	15244562	107	2	-0.057703016
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1387	cluster_1387	chr11	79382546	79382597	52	2	0.027980847
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6975	cluster_6975	chr7	43807646	43808182	537	2	0.037164296
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5516	cluster_5516	chr4	84783079	84783316	238	2	0.020991971
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1007	cluster_1007	chr10	54271511	54271734	224	3	0.020471085
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6892	cluster_6892	chr7	68000210	68000220	11	2	0.024035571
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_7341	cluster_7341	chr8	5598516	5598589	74	2	0.071478852
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6171	cluster_6171	chr6	104320107	104320537	431	4	0.026677932
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6532	cluster_6532	chr6	137341811	137341944	134	5	0.037280463
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2365	cluster_2365	chr14	1196401	1196586	186	6	-0.041337281
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3133	cluster_3133	chr16	69531596	69531830	235	3	-0.018315712
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3336	cluster_3336	chr17	69858076	69858375	300	3	-0.010225803
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4904	cluster_4904	chr21	13112413	13112680	268	2	0.033716782
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3762	cluster_3762	chr19	36151167	36151185	19	2	-0.027459185
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1523	cluster_1523	chr11	71626335	71626461	127	2	0.066262174
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3348	cluster_3348	chr17	58385622	58385624	3	2	0.023898612
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6262	cluster_6262	chr6	71743750	71744014	265	3	-0.037492605
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_293	cluster_293	chr1	99911483	99912013	531	4	-0.033578283
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_643	cluster_643	chr1	108383778	108383856	79	3	0.045617076
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_126	cluster_126	chr1	29130851	29131470	620	4	-0.021650446
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4907	cluster_4907	chr21	4310854	4311514	661	2	0.025709315
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_652	cluster_652	chr1	130478159	130478220	62	3	0.040863042
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3275	cluster_3275	chr17	72583347	72583789	443	3	0.045068689
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6143	cluster_6143	chr6	67117087	67117445	359	2	0.008409488
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1976	cluster_1976	chr12	54203770	54203793	24	2	-0.025163308
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_543	cluster_543	chr1	25927051	25927240	190	5	0.018045133
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6442	cluster_6442	chr6	53432160	53432355	196	2	0.024665217
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_618	cluster_618	chr1	49255032	49255089	58	2	-0.028772272
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4909	cluster_4909	chr21	43674994	43675529	536	2	0.023414564
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1688	cluster_1688	chr12	75721888	75721913	26	2	-0.051417718
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5760	cluster_5760	chr5	119551274	119552088	815	6	-0.024623956
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_67	cluster_67	chr1	238483967	238484018	52	2	-0.031518464
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_7000	cluster_7000	chr7	124826179	124826352	174	2	-0.023266685
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3369	cluster_3369	chr17	52940898	52941135	238	3	-0.012269211
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3660	cluster_3660	chr18	5253392	5253833	442	2	0.042266849
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4084	cluster_4084	chr19	43079810	43080180	371	2	-0.019523443
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4593	cluster_4593	chr2	15455465	15455803	339	2	-0.042572963
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6400	cluster_6400	chr6	23290988	23291416	429	8	0.057841086
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_7683	cluster_7683	chr9	127807881	127808094	214	2	-0.027870513
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_125	cluster_125	chr1	195347967	195348462	496	2	-0.020406298
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2637	cluster_2637	chr15	66328208	66328512	305	5	0.040134182
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1556	cluster_1556	chr11	101632248	101632260	13	2	0.027292831
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1806	cluster_1806	chr12	58905142	58905270	129	2	-0.025223915
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5307	cluster_5307	chr3	156448486	156449037	552	3	-0.024274621
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6871	cluster_6871	chr7	22058150	22058707	558	7	-0.011480476
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_634	cluster_634	chr1	162940545	162940617	73	3	0.102996079
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4420	cluster_4420	chr2	177779665	177780393	729	6	0.037238383
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1257	cluster_1257	chr11	44085616	44085641	26	3	-0.042734524
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2910	cluster_2910	chr16	86578654	86578819	166	2	0.041373344
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4538	cluster_4538	chr2	116923254	116923502	249	2	0.027143405
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6960	cluster_6960	chr7	845102	846062	961	3	0.062913074
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_832	cluster_832	chr10	15997660	15998004	345	3	0.093944091
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1718	cluster_1718	chr12	33630529	33630790	262	3	0.013745268
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4897	cluster_4897	chr21	36797021	36797408	388	4	0.054251055
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_900	cluster_900	chr10	78554545	78554564	20	2	-0.022477033
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1715	cluster_1715	chr12	109557742	109558662	921	8	-0.061309439
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_123	cluster_123	chr1	6586435	6586706	272	2	-0.032496993
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1922	cluster_1922	chr12	24981541	24982250	710	4	0.043206154
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6163	cluster_6163	chr6	14753729	14754449	721	11	0.016966375
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6518	cluster_6518	chr6	106559879	106560090	212	3	0.059909335
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5064	cluster_5064	chr22	20013056	20013564	509	2	-0.024982701
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4532	cluster_4532	chr2	227937240	227937599	360	3	0.015502877
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5024	cluster_5024	chr22	23083237	23083328	92	2	-0.023901857
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6651	cluster_6651	chr6	58207474	58207618	145	3	0.028197967
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5928	cluster_5928	chr5	117508755	117508984	230	2	0.052801687
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2324	cluster_2324	chr13	51341920	51342197	278	2	-0.070097421
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3227	cluster_3227	chr17	58470273	58470627	355	2	-0.024409725
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1764	cluster_1764	chr12	71588756	71588922	167	4	0.045710488
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2004	cluster_2004	chr12	6329414	6329556	143	2	0.054339939
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5336	cluster_5336	chr3	169970764	169971420	657	2	0.030072859
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_7504	cluster_7504	chr8	47134672	47134907	236	2	0.072558145
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5447	cluster_5447	chr4	3229932	3229973	42	2	-0.034925917
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4404	cluster_4404	chr2	122674805	122674935	131	4	-0.034161596
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5252	cluster_5252	chr3	110269436	110269460	25	2	0.01909685
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5656	cluster_5656	chr4	139994182	139994740	559	2	-0.038815357
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4920	cluster_4920	chr21	31095137	31096545	1409	5	0.027287077
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3303	cluster_3303	chr17	50211710	50212388	679	4	-0.028370305
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4141	cluster_4141	chr19	13788818	13788886	69	2	-0.044835746
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_883	cluster_883	chr10	5251685	5251889	205	2	-0.033963623
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3928	cluster_3928	chr19	42247042	42247671	630	2	-0.036694162
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3978	cluster_3978	chr19	11388003	11388203	201	3	-0.036936656
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5599	cluster_5599	chr4	187025984	187026800	817	4	0.044142923
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_7095	cluster_7095	chr7	5305609	5305879	271	3	-0.064702969
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1851	cluster_1851	chr12	53025861	53026176	316	2	-0.015637944
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5020	cluster_5020	chr22	50930140	50930243	104	3	-0.027558478
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5977	cluster_5977	chr5	154179368	154179474	107	3	0.060793808
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1921	cluster_1921	chr12	32081404	32081451	48	2	0.013074757
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2355	cluster_2355	chr14	50715777	50716494	718	3	-0.01669596
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1126	cluster_1126	chr10	116727608	116727746	139	3	-0.033032012
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4551	cluster_4551	chr2	178451257	178451491	235	2	-0.053087412
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2126	cluster_2126	chr13	103445360	103445366	7	2	0.054376277
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6495	cluster_6495	chr6	91603583	91604081	499	6	0.010966867
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1333	cluster_1333	chr11	25322097	25323589	1493	3	-0.042831806
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5215	cluster_5215	chr3	180177704	180178310	607	3	0.019791166
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1564	cluster_1564	chr11	120086357	120086595	239	6	-0.013214527
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6498	cluster_6498	chr6	21520434	21520456	23	2	0.017322151
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6087	cluster_6087	chr6	138864213	138864218	6	2	0.055167825
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_23	cluster_23	chr1	180930111	180930574	464	2	-0.023801903
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6020	cluster_6020	chr5	42715408	42715903	496	4	-0.038638364
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_7042	cluster_7042	chr7	69548646	69549237	592	3	0.0377521
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_7072	cluster_7072	chr7	127101181	127101510	330	2	0.082616718
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5240	cluster_5240	chr3	86183420	86183519	100	3	0.021563529
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_7425	cluster_7425	chr8	69274385	69274518	134	2	0.051781861
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2727	cluster_2727	chr15	40427222	40427597	376	3	-0.016253451
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6410	cluster_6410	chr6	28952314	28952960	647	3	-0.021018304
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1406	cluster_1406	chr11	121405802	121405828	27	2	-0.010845082
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1742	cluster_1742	chr12	33633000	33633192	193	4	0.010894564
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_587	cluster_587	chr1	147636485	147636681	197	2	-0.017575416
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4373	cluster_4373	chr2	166940796	166941038	243	3	0.049797989
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5659	cluster_5659	chr4	107041224	107041309	86	2	0.069857776
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5608	cluster_5608	chr4	148696631	148697506	876	7	0.05939623
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6604	cluster_6604	chr6	33738566	33738652	87	2	0.013598211
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6655	cluster_6655	chr6	47242675	47243048	374	3	0.116026458
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3967	cluster_3967	chr19	132361	132691	331	6	-0.027666536
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3362	cluster_3362	chr17	57043418	57044080	663	4	-0.039116552
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4605	cluster_4605	chr2	201794907	201795098	192	2	0.049177448
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_242	cluster_242	chr1	199599324	199599363	40	2	-0.017895363
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4899	cluster_4899	chr21	9473007	9473528	522	2	0.044104691
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5002	cluster_5002	chr22	17536746	17537029	284	3	0.073881417
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3416	cluster_3416	chr17	6692133	6692293	161	2	-0.018833351
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5966	cluster_5966	chr5	58845479	58845733	255	4	-0.031586986
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2832	cluster_2832	chr16	3504333	3504607	275	2	-0.020554218
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5400	cluster_5400	chr4	75701279	75701903	625	4	-0.013997351
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6406	cluster_6406	chr6	165365478	165365601	124	2	-0.039827347
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_315	cluster_315	chr1	122157336	122157698	363	2	0.044527436
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6114	cluster_6114	chr6	115642602	115642723	122	3	0.03469714
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2743	cluster_2743	chr15	84018117	84018284	168	2	-0.030119887
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3684	cluster_3684	chr18	70772838	70773070	233	3	0.042859403
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_6275	cluster_6275	chr6	156584750	156585005	256	2	-0.032421038
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_7612	cluster_7612	chr8	285224	286148	925	5	0.043674447
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_916	cluster_916	chr10	127732659	127732730	72	2	-0.025276367
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_950	cluster_950	chr10	77128318	77128374	57	3	0.033547863
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4449	cluster_4449	chr2	187332016	187332018	3	2	0.013610554
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_386	cluster_386	chr1	63355018	63355232	215	4	0.028296419
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5661	cluster_5661	chr4	9432268	9432452	185	5	0.055498035
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_2623	cluster_2623	chr15	8902242	8902388	147	2	0.033252448
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_3766	cluster_3766	chr19	34663340	34663380	41	3	-0.026841848
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5679	cluster_5679	chr4	14576063	14576143	81	3	0.024534686
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4889	cluster_4889	chr20	14042771	14043266	496	6	-0.019214397
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5678	cluster_5678	chr4	119773073	119773130	58	3	0.066265623
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1607	cluster_1607	chr11	133014887	133015082	196	3	0.023808391
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1758	cluster_1758	chr12	27575668	27575856	189	2	0.027213681
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_4064	cluster_4064	chr19	22816438	22816999	562	5	-0.017083166
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_1586	cluster_1586	chr11	44301171	44301174	4	2	-0.025152623
matched_non_age_window	matched_non_age_0096	matched_non_age_0096__cluster_5580	cluster_5580	chr4	155423154	155423196	43	2	-0.018584757
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_3123	cluster_3123	chr16	4857033	4857249	217	2	0.029691182
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_840	cluster_840	chr10	75578693	75578714	22	2	0.08106502
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_7052	cluster_7052	chr7	74641591	74641849	259	4	0.031851411
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_915	cluster_915	chr10	12165449	12166076	628	4	0.034264481
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_5923	cluster_5923	chr5	44332495	44332787	293	2	0.033485903
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_4026	cluster_4026	chr19	1214202	1214445	244	2	-0.028841341
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_2190	cluster_2190	chr13	24050866	24050924	59	2	0.067321522
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_483	cluster_483	chr1	106887992	106888485	494	3	0.025181528
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_3519	cluster_3519	chr17	60350175	60350524	350	2	0.033654647
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_4028	cluster_4028	chr19	24652044	24652089	46	2	-0.005814663
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_4364	cluster_4364	chr2	144863746	144863983	238	2	0.050410937
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_2776	cluster_2776	chr16	22065331	22065437	107	2	-0.057703016
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_1387	cluster_1387	chr11	113014683	113014734	52	2	0.027980847
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_6975	cluster_6975	chr7	62424608	62425144	537	2	0.037164296
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_5516	cluster_5516	chr4	95518414	95518651	238	2	0.020991971
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_1007	cluster_1007	chr10	99254750	99254973	224	3	0.020471085
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_6892	cluster_6892	chr7	65397695	65397705	11	2	0.024035571
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_7341	cluster_7341	chr8	112490169	112490242	74	2	0.071478852
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_6171	cluster_6171	chr6	84017332	84017762	431	4	0.026677932
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_6532	cluster_6532	chr6	155563446	155563579	134	5	0.037280463
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_2365	cluster_2365	chr14	44685672	44685857	186	6	-0.041337281
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_3133	cluster_3133	chr16	29728364	29728598	235	3	-0.018315712
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_3336	cluster_3336	chr17	39118429	39118728	300	3	-0.010225803
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_4904	cluster_4904	chr21	9367162	9367429	268	2	0.033716782
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_3762	cluster_3762	chr19	13625635	13625653	19	2	-0.027459185
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_1523	cluster_1523	chr11	38967802	38967928	127	2	0.066262174
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_3348	cluster_3348	chr17	21526424	21526426	3	2	0.023898612
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_6262	cluster_6262	chr6	169322070	169322334	265	3	-0.037492605
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_293	cluster_293	chr1	143823519	143824049	531	4	-0.033578283
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_643	cluster_643	chr1	230257846	230257924	79	3	0.045617076
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_126	cluster_126	chr1	57215073	57215692	620	4	-0.021650446
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_4907	cluster_4907	chr21	26327440	26328100	661	2	0.025709315
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_652	cluster_652	chr1	144607166	144607227	62	3	0.040863042
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_3275	cluster_3275	chr17	21414944	21415386	443	3	0.045068689
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_6143	cluster_6143	chr6	41289632	41289990	359	2	0.008409488
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_1976	cluster_1976	chr12	49466857	49466880	24	2	-0.025163308
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_543	cluster_543	chr1	150927540	150927729	190	5	0.018045133
matched_non_age_window	matched_non_age_0097	matched_non_age_0097__cluster_6442	cluster_6442	chr6	51166053	51166248	196	2	0.024665217
