cluster_name	chr	start	end	cpg_list	n_cpg_listed	age_weight_5yr	age_weight_per_year	exposure_pvalue.y	exposure_padjusted.y	n_sites_in_cluster.y	beta_2-cell	beta_4-cell	beta_8-cell	beta_ICM	beta_MII oocyte	beta_TE	beta_blastocyst	beta_morula	beta_zygote/PN	entropy_2-cell	entropy_4-cell	entropy_8-cell	entropy_ICM	entropy_MII oocyte	entropy_TE	entropy_blastocyst	entropy_morula	entropy_zygote/PN	n_samples_covered_2-cell	n_samples_covered_4-cell	n_samples_covered_8-cell	n_samples_covered_ICM	n_samples_covered_MII oocyte	n_samples_covered_TE	n_samples_covered_blastocyst	n_samples_covered_morula	n_samples_covered_zygote/PN	total_reads_2-cell	total_reads_4-cell	total_reads_8-cell	total_reads_ICM	total_reads_MII oocyte	total_reads_TE	total_reads_blastocyst	total_reads_morula	total_reads_zygote/PN	delta_H_MII_to_morula	delta_H_8cell_to_morula	contribution_MII_to_morula	contribution_8cell_to_morula	abs_contribution_8cell_to_morula	nearest_gene	nearest_gene_distance_bp	gene_context	cpg_context	reset_driver_rank_8cell_to_morula	reset_driver_rank_MII_to_morula
cluster_3133	chr16	88717755	88717989	;cg19790294;cg03870138;cg27176614	3	-0.018315712	-0.0036631424	2.41e-09	7.82e-07	3	0.026578073089700997	0.020114942528735632	0.04	0.06666666666666667	0.2852760736196319	0.055762081784386616	0.04597701149425287	0.16666666666666666	0.09839816933638444	0.12263814921585439	0.0984861125415248	0.167944147734173	0.24493002679463532	0.5978675882867659	0.21514388205819057	0.1864949244982941	0.45056120886630463	0.32154906869236566	17.0	21.0	24.0	16.0	27.0	11.0	5.0	4.0	24.0	301.0	348.0	575.0	450.0	326.0	269.0	87.0	24.0	437.0	0.14730637942046126	-0.28261706113213164	0.0026980212212278955	-0.005176332697982518	0.005176332697982518	CYBA	411	promoter	CpG_shore	106.0	75.0
cluster_4920	chr21	39627271	39628679	;cg03993463;cg24751551;cg27312626;cg13966313;cg13863153	5	0.027287077	0.0054574154	9.02e-07	8.06e-05	5	0.1240506329113924	0.07142857142857142	0.10196078431372549	0.1391304347826087	0.2623574144486692	0.11312217194570136	0.2111111111111111	0.21428571428571427	0.07973421926910298	0.37491864900898686	0.25731864054383163	0.3293700204428206	0.40338182645750303	0.5755082843621884	0.3529936117852352	0.5154250939514233	0.5195798391305154	0.27811976261517646	15.0	18.0	25.0	17.0	24.0	12.0	5.0	4.0	19.0	395.0	252.0	255.0	230.0	263.0	221.0	90.0	14.0	301.0	0.05592844523167295	-0.19020981868769482	0.0015261237915269426	-0.005190269968687168	0.005190269968687168	KCNJ15	0	promoter	non_CpG_island	107.0	84.0
cluster_3766	chr19	1065688	1065728	;cg11714200;cg19548313;cg18073514	3	-0.026841848	-0.0053683696	5.47e-06	0.000286074	3	0.027522935779816515	0.10320284697508897	0.05752212389380531	0.05181347150259067	0.4069767441860465	0.02127659574468085	0.0	0.18181818181818182	0.21739130434782608	0.1260232873494791	0.3320638895384204	0.22009441102844723	0.2038206712887172	0.6757392797294369	0.10296666046541245	1.4815510057992861e-05	0.47413931305783746	0.5235863374812598	17.0	21.0	24.0	14.0	21.0	10.0	5.0	2.0	16.0	218.0	281.0	226.0	193.0	172.0	94.0	90.0	11.0	207.0	0.20159996667159946	-0.25404490202939023	0.005411315662204139	-0.0068190346454477845	0.0068190346454477845	ABCA7	138	promoter	CpG_shore	108.0	68.0
cluster_643	chr1	236192895	236192973	;cg19723827;cg02155287;cg05813677	3	0.045617076	0.0091234152	7.05e-09	1.82e-06	3	0.15789473684210525	0.23299319727891157	0.221505376344086	0.28150134048257375	0.15649867374005305	0.2765957446808511	0.47333333333333333	0.5833333333333334	0.2700534759358289	0.4361623253853443	0.5428678374323667	0.5288066733968582	0.5943656916452913	0.4338180019983194	0.5897093148175169	0.6917242833307351	0.6791932659915257	0.5833120212475233	15.0	17.0	20.0	14.0	13.0	8.0	5.0	3.0	10.0	456.0	588.0	465.0	373.0	377.0	188.0	150.0	24.0	374.0	-0.24537526399320636	-0.15038659259466758	-0.011193302066098159	-0.006860196623771988	0.006860196623771988	NID1	0	exon	non_CpG_island	109.0	113.0
cluster_3978	chr19	18902527	18902727	;cg08177015;cg22865824;cg03767475	3	-0.036936656	-0.0073873312	1.06e-06	8.95e-05	3	0.04201680672268908	0.06666666666666667	0.012195121951219513	0.03759398496240601	0.15730337078651685	0.02531645569620253	0.0	0.07142857142857142	0.21428571428571427	0.17430153782461352	0.24493002679463532	0.06586093594147825	0.16022083240309593	0.4351710761384667	0.11806415824102724	1.4815510057992861e-05	0.25731864054383163	0.5195798391305154	17.0	17.0	23.0	15.0	20.0	11.0	5.0	2.0	16.0	119.0	75.0	164.0	133.0	89.0	79.0	58.0	14.0	42.0	0.17785243559463504	-0.1914577046023534	0.006569274232321189	-0.007071807373446743	0.007071807373446743	COMP	513	promoter	CpG_shore	110.0	61.0
cluster_1922	chr12	102872603	102873312	;cg25924694;cg16801374;cg11612617;cg14240353	4	0.043206154	0.0086412308	4.38e-07	4.89e-05	4	0.2222222222222222	0.18556701030927836	0.21897810218978103	0.21008403361344538	0.025	0.057971014492753624	0.043478260869565216	0.5	0.22549019607843138	0.5297061990576545	0.4797308549257987	0.5256115335851422	0.5140679876066102	0.11690684913753106	0.22134780912340474	0.17884491271684755	0.6931471805599453	0.5337694082718678	18.0	15.0	19.0	16.0	19.0	9.0	5.0	1.0	17.0	108.0	97.0	137.0	119.0	80.0	69.0	46.0	6.0	102.0	-0.5762403314224143	-0.16753564697480305	-0.024897128500447868	-0.007238570963682974	0.007238570963682974	IGF1	0	promoter	non_CpG_island	111.0	120.0
cluster_2355	chr14	23525003	23525720	;cg03156547;cg03770548;cg09834049	3	-0.01669596	-0.003339192	1.22e-06	9.61e-05	3	0.07459207459207459	0.08114035087719298	0.031746031746031744	0.047619047619047616	0.35400516795865633	0.03515625	0.00847457627118644	0.2903225806451613	0.04338842975206612	0.2653584286659987	0.28154570816523694	0.14076012201547114	0.19144408195771734	0.6498908007713458	0.15223236501418613	0.04886809589500825	0.6024402635203422	0.1785671438362221	20.0	23.0	34.0	17.0	31.0	11.0	5.0	4.0	24.0	429.0	456.0	756.0	420.0	387.0	256.0	118.0	31.0	484.0	0.047450537251003566	-0.461680141504871	0.0007922322719212655	-0.007708193175359666	0.007708193175359666	CDH24	0	promoter	CpG_shore	112.0	86.0
cluster_3762	chr19	863226	863244	;cg02534744;cg08164326	2	-0.027459185	-0.005491837	3.14e-09	9.76e-07	2	0.17647058823529413	0.11363636363636363	0.06944444444444445	0.0945945945945946	0.5	0.08333333333333333	0.05555555555555555	0.7	0.26666666666666666	0.4659992569610426	0.3540511393449268	0.25219952094153825	0.31304108587198165	0.6931471805599453	0.2868359830561607	0.2145591551764051	0.6108643020548935	0.5799151714181008	17.0	15.0	22.0	13.0	12.0	10.0	5.0	1.0	10.0	85.0	132.0	144.0	74.0	56.0	60.0	54.0	10.0	30.0	0.08228287850505178	-0.35866478111335526	0.0022594207832027403	-0.009848642577576129	0.009848642577576129	CFD	0	exon	CpG_island	113.0	77.0
cluster_1758	chr12	20848285	20848473	;cg04091078;cg18109798	2	0.027213681	0.0054427362	5.79e-06	0.000294122	2	0.5581395348837209	0.11538461538461539	0.9024390243902439	0.26666666666666666	0.5555555555555556	0.375	0.3333333333333333	0.5	0.5	0.686371452146747	0.3576271598532216	0.31969059811123784	0.5799151714181008	0.6869615765973234	0.6615632381579821	0.6365141682948128	0.6931471805599453	0.6931471805599453	11.0	6.0	13.0	9.0	14.0	6.0	4.0	1.0	9.0	43.0	26.0	41.0	30.0	36.0	16.0	6.0	2.0	24.0	-0.006185603962621911	-0.37345658244870744	-0.0001683330530311286	-0.010163128302109322	0.010163128302109322	SLCO1C1	0	promoter	non_CpG_island	114.0	94.0
cluster_2776	chr16	685580	685686	;cg04636834;cg20319926	2	-0.057703016	-0.0115406032	2.8e-10	1.81e-07	2	0.0728051391862955	0.012376237623762377	0.05521472392638037	0.023319615912208505	0.40589569160997735	0.031914893617021274	0.047619047619047616	0.1346153846153846	0.23883495145631067	0.2608352661013864	0.0666554846412837	0.2135923973237877	0.11069142779153553	0.6753298658529627	0.1413367827057732	0.19144408195771734	0.3950671208304354	0.54973327559836	17.0	21.0	24.0	18.0	24.0	9.0	5.0	6.0	20.0	467.0	404.0	815.0	729.0	441.0	188.0	147.0	52.0	515.0	0.28026274502252735	-0.18147472350664767	0.016172005660238818	-0.010471638874099668	0.010471638874099668	METTL26	0	promoter	CpG_island	115.0	30.0
cluster_7000	chr7	100077221	100077394	;cg21255641;cg01669366	2	-0.023266685	-0.004653337	6.57e-08	1.16e-05	2	0.025423728813559324	0.008695652173913044	0.029239766081871343	0.07692307692307693	0.03278688524590164	0.11764705882352941	0.021739130434782608	0.2857142857142857	0.05714285714285714	0.1184555428743251	0.04991801430261973	0.13208950720817628	0.2711893730418441	0.14430003545925657	0.362210557135449	0.10473243910508653	0.5982695885852573	0.21903252178902116	15.0	18.0	24.0	14.0	18.0	10.0	5.0	2.0	12.0	118.0	115.0	171.0	91.0	61.0	51.0	46.0	7.0	35.0	-0.4539695531260007	-0.466180081377081	-0.010562366592173423	-0.01084646510667491	0.01084646510667491	TSC22D4	470	promoter	CpG_shore	116.0	112.0
cluster_1764	chr12	25801455	25801621	;cg13211181;cg03681383;cg23979954;cg16133681	4	0.045710488	0.0091420976	7.11e-07	6.96e-05	4	0.13333333333333333	0.0410958904109589	0.08333333333333333	0.09016393442622951	0.25	0.06349206349206349	0.2727272727272727	0.2727272727272727	0.2909090909090909	0.39267446722755217	0.17141144375853545	0.2868359830561607	0.30291694353283716	0.5623351446188083	0.23646985917062777	0.5859526183035508	0.5859526183035508	0.6029636624162399	16.0	15.0	16.0	14.0	14.0	8.0	2.0	3.0	9.0	120.0	73.0	132.0	122.0	76.0	63.0	11.0	11.0	55.0	-0.02361747368474254	-0.29911663524739013	-0.0010795662474567397	-0.013672767366076203	0.013672767366076203	LMNTD1	26	promoter	non_CpG_island	117.0	96.0
cluster_7042	chr7	108168130	108168721	;cg15454856;cg13376438;cg19275220	3	0.0377521	0.0075504199999999	2.4e-06	0.000167896	3	0.22857142857142856	0.06349206349206349	0.014084507042253521	0.18072289156626506	0.22727272727272727	0.0784313725490196	0.02857142857142857	0.2	0.5	0.5375444124735402	0.23646985917062777	0.0740225961475812	0.47248787323625563	0.535959889216217	0.27492142243310386	0.12974069471942834	0.5004024235381879	0.6931471805599453	13.0	14.0	16.0	14.0	8.0	6.0	5.0	3.0	13.0	70.0	63.0	71.0	83.0	22.0	51.0	35.0	10.0	50.0	0.03555746567802909	-0.42637982739060665	0.0013423690000235217	-0.01609673388163292	0.01609673388163292	PNPLA8	0	promoter	CpG_shore	118.0	85.0
cluster_1523	chr11	74978433	74978559	;cg14776050;cg09403933	2	0.066262174	0.0132524347999999	3.94e-09	1.18e-06	2	0.005012531328320802	0.07524271844660194	0.0867992766726944	0.14339622641509434	0.2898550724637681	0.10126582278481013	0.08487084870848709	0.6666666666666666	0.16883116883116883	0.03154538231859908	0.26699382201381616	0.2950692939135907	0.41108104093761433	0.6020218657784112	0.3278554017914255	0.2905073964690513	0.6365141682948128	0.454028032476814	16.0	22.0	23.0	15.0	22.0	9.0	5.0	2.0	20.0	399.0	412.0	553.0	530.0	552.0	158.0	271.0	9.0	308.0	-0.03449230251640156	-0.34144487438122206	-0.002285534951002438	-0.022624879677656678	0.022624879677656678	ARRB1	0	intron	non_CpG_island	119.0	101.0
cluster_7095	chr7	140218068	140218338	;cg18343290;cg06310157;cg03078819	3	-0.064702969	-0.0129405938	1.12e-06	9.28e-05	3	0.08287292817679558	0.11926605504587157	0.032171581769437	0.06432748538011696	0.20567375886524822	0.0975609756097561	0.0	0.2857142857142857	0.23972602739726026	0.2857305899193101	0.36546010215655417	0.14221160260460372	0.23871233756585059	0.5081680275791729	0.3196905981112379	1.4815510057992861e-05	0.5982695885852573	0.5507639196686203	17.0	16.0	25.0	13.0	18.0	8.0	5.0	2.0	13.0	181.0	327.0	373.0	171.0	141.0	82.0	40.0	21.0	146.0	-0.09010156100608435	-0.4560579859806535	-0.005829838508628285	-0.029508305729108657	0.029508305729108657	DENND2A	15	exon	non_CpG_island	120.0	107.0
cluster_5678	chr4	186425697	186425754	;cg25999637;cg12550726;cg05002406	3	0.066265623	0.0132531246	5.59e-06	0.000287586	3	0.4266666666666667	0.48	0.24242424242424243	0.5714285714285714	0.8421052631578947	0.40476190476190477	0.8181818181818182		0.9705882352941176	0.6823527286774513	0.6923469670899615	0.5538582294924286	0.6829081047004717	0.4361623253853443	0.6748952737438281	0.4741393130578373		0.13269142083987176	10.0	11.0	10.0	4.0	4.0	5.0	4.0		3.0	75.0	75.0	99.0	7.0	38.0	42.0	33.0		34.0						PDLIM3	0	exon	non_CpG_island	121.0	121.0
cluster_840	chr10	23287263	23287284	;cg05270617;cg10971559	2	0.08106502	0.016213004	2.22e-15	8.63e-12	2	0.30434782608695654	0.14285714285714285	0.2857142857142857	0.0	0.46153846153846156	0.0	0.3333333333333333		0.16666666666666666	0.6145033203107282	0.41011631828840894	0.5982695885852573	1.4815510057992861e-05	0.6901856760188042	1.4815510057992861e-05	0.6365141682948128		0.45056120886630463	9.0	5.0	7.0	5.0	6.0	4.0	2.0		4.0	23.0	7.0	14.0	13.0	13.0	6.0	3.0		6.0						ARMC3	0	exon	non_CpG_island	121.0	121.0
cluster_4449	chr2	102607750	102607752	;cg16143796;cg24603576	2	0.013610554	0.0027221108	5.26e-06	0.000283612	2	0.0	0.0	0.21428571428571427	0.15789473684210525	0.10810810810810811	0.0	0.4		0.0	1.4815510057992861e-05	1.4815510057992861e-05	0.5195798391305154	0.4361623253853443	0.3425415079719701	1.4815510057992861e-05	0.6730116670092565		1.4815510057992861e-05	8.0	8.0	8.0	6.0	12.0	4.0	4.0		4.0	25.0	36.0	14.0	19.0	37.0	8.0	20.0		5.0						IL1R2	670	promoter	non_CpG_island	121.0	121.0
cluster_3684	chr18	61817088	61817320	;cg19981951;cg05155520;cg18827787	3	0.042859403	0.0085718806	4.9e-06	0.000274218	3	0.056818181818181816	0.06451612903225806	0.1076923076923077	0.02857142857142857	0.08108108108108109	0.05	0.0		0.0	0.21812135982720493	0.2392170938165127	0.3416631828944139	0.12974069471942834	0.2814018395914187	0.1985152433458726	1.4815510057992861e-05		1.4815510057992861e-05	14.0	12.0	15.0	11.0	9.0	7.0	3.0		5.0	88.0	31.0	65.0	35.0	37.0	20.0	15.0		21.0						LINC01924	0	promoter	non_CpG_island	121.0	121.0
cluster_6975	chr7	94927713	94928249	;cg22798737;cg09416203	2	0.037164296	0.0074328592	6.18e-10	3.43e-07	2	0.7894736842105263	0.75	0.6666666666666666	0.6875	0.8888888888888888	0.2857142857142857	0.46153846153846156		1.0	0.5146531654289292	0.5623351446188083	0.6365141682948128	0.6210863745552451	0.348832095843032	0.5982695885852573	0.6901856760188042		1.4815510058361381e-05	10.0	7.0	12.0	9.0	9.0	7.0	5.0		5.0	19.0	20.0	30.0	16.0	18.0	21.0	13.0		20.0						PON1	0	exon	non_CpG_island	121.0	121.0
cluster_5516	chr4	15341641	15341878	;cg24829483;cg00076653	2	0.020991971	0.0041983942	7.06e-10	3.66e-07	2	0.2	0.4	0.23529411764705882	0.5	1.0	0.0			0.0	0.5004024235381879	0.6730116670092565	0.5455945739691843	0.6931471805599453	1.4815510058361381e-05	1.4815510057992861e-05			1.4815510057992861e-05	2.0	4.0	8.0	1.0	1.0	4.0			1.0	5.0	5.0	17.0	4.0	3.0	12.0			1.0						C1QTNF7	0	promoter	non_CpG_island	121.0	121.0
cluster_315	chr1	66797701	66798063	;cg03442467;cg00805867	2	0.044527436	0.0089054872	4.67e-06	0.000266888	2	0.08620689655172414	0.04081632653061224	0.12195121951219512	0.1076923076923077	0.05172413793103448	0.0	0.07692307692307693		0.40425531914893614	0.29367299364240285	0.17052985644751145	0.3707947167874672	0.3416631828944139	0.2035609061707257	1.4815510057992861e-05	0.2711893730418441		0.674699370027759	14.0	15.0	16.0	11.0	18.0	9.0	5.0		10.0	58.0	49.0	41.0	65.0	58.0	28.0	26.0		47.0						PDE4B	0	promoter	non_CpG_island	121.0	121.0
cluster_5661	chr4	177190237	177190421	;cg19432505;cg13507081;cg12182525;cg14729184;cg04563119	5	0.055498035	0.011099607	5.33e-06	0.00028364	5	0.4444444444444444	0.21428571428571427	0.5161290322580645	0.39473684210526316	1.0	0.6666666666666666	0.6875		0.5714285714285714	0.6869615765973234	0.5195798391305154	0.6926267989248349	0.6708198443868175	1.4815510058361381e-05	0.6365141682948128	0.6210863745552451		0.6829081047004717	6.0	7.0	6.0	5.0	4.0	6.0	2.0		3.0	54.0	28.0	31.0	38.0	12.0	21.0	16.0		7.0						ASB5	0	promoter	non_CpG_island	121.0	121.0
cluster_6892	chr7	37947051	37947061	;cg13400306;cg23169784	2	0.024035571	0.0048071141999999	9.5e-10	4.17e-07	2	0.18181818181818182	0.045454545454545456	0.3333333333333333	0.08333333333333333	0.2857142857142857	0.0	0.0		1.0	0.47413931305783746	0.18490739916777568	0.6365141682948128	0.2868359830561607	0.5982695885852573	1.4815510057992861e-05	1.4815510057992861e-05		1.4815510058361381e-05	4.0	5.0	8.0	4.0	4.0	2.0	4.0		2.0	11.0	22.0	18.0	12.0	7.0	3.0	8.0		4.0						SFRP4	0	exon	non_CpG_island	121.0	121.0
cluster_2623	chr15	37190548	37190694	;cg04482825;cg14980255	2	0.033252448	0.0066504895999999	5.42e-06	0.000286074	2	0.16666666666666666	0.0	0.0	0.25	0.0	0.4	0.0		0.7272727272727273	0.45056120886630463	1.4815510057992861e-05	1.4815510057992861e-05	0.5623351446188083	1.4815510057992861e-05	0.6730116670092565	1.4815510057992861e-05		0.5859526183035508	9.0	5.0	2.0	8.0	4.0	5.0	2.0		5.0	12.0	10.0	5.0	12.0	9.0	10.0	2.0		11.0						MEIS2	0	intron	non_CpG_island	121.0	121.0
cluster_7341	chr8	1563040	1563113	;cg22385595;cg25449412	2	0.071478852	0.0142957704	9.35e-10	4.17e-07	2	0.967741935483871	0.8333333333333334	0.9545454545454546	0.6626506024096386	0.9473684210526315	0.75	0.8571428571428571		0.94	0.1425058673927377	0.45056120886630463	0.1849073991677756	0.6392616743906749	0.20619205063323195	0.5623351446188083	0.4101163182884091		0.22696752250060453	10.0	11.0	18.0	12.0	7.0	4.0	4.0		11.0	62.0	54.0	88.0	83.0	19.0	12.0	28.0		50.0						DLGAP2	0	intron	non_CpG_island	121.0	121.0
cluster_4026	chr19	39806522	39806765	;cg18592745;cg00471142	2	-0.028841341	-0.0057682682	8.42e-11	1.09e-07	2	0.7	0.6875	0.38235294117647056	0.17647058823529413	1.0	0.125	0.3333333333333333		0.47368421052631576	0.6108643020548935	0.6210863745552451	0.6652042646399301	0.4659992569610426	1.4815510058361381e-05	0.37677016125643675	0.6365141682948128		0.6917614988524177	5.0	9.0	14.0	7.0	10.0	7.0	5.0		7.0	10.0	16.0	34.0	17.0	15.0	16.0	12.0		19.0						LRFN1	0	exon	CpG_shore	121.0	121.0
cluster_6604	chr6	167173257	167173343	;cg02669193;cg12285184	2	0.013598211	0.0027196422	3.59e-06	0.000226817	2	0.48226950354609927	0.49166666666666664	0.8627450980392157	0.5	0.875	0.7307692307692307	0.5833333333333334		0.7777777777777778	0.6925183077128647	0.6930082852403007	0.39994886927744955	0.6931471805599453	0.37677016125643675	0.5824922438849605	0.6791932659915257		0.5297061990576545	10.0	10.0	6.0	8.0	3.0	5.0	2.0		1.0	141.0	120.0	51.0	76.0	24.0	52.0	12.0		9.0						RPS6KA2	0	intron	non_CpG_island	121.0	121.0
cluster_4904	chr21	31661731	31661998	;cg10626682;cg24145481	2	0.033716782	0.0067433564	2.31e-09	7.82e-07	2	0.14285714285714285	0.0	0.6	0.0	0.1	0.0	0.0		0.25	0.41011631828840894	1.4815510057992861e-05	0.6730116670092565	1.4815510057992861e-05	0.3250829733914482	1.4815510057992861e-05	1.4815510057992861e-05		0.5623351446188083	5.0	5.0	6.0	8.0	8.0	3.0	3.0		5.0	7.0	8.0	10.0	8.0	10.0	5.0	8.0		8.0						KRTAP25-1	32	promoter	non_CpG_island	121.0	121.0
cluster_5252	chr3	114036607	114036631	;cg02771886;cg17164827	2	0.01909685	0.00381937	8.78e-07	7.93e-05	2	0.0	0.4166666666666667	0.125	0.2857142857142857	0.0	0.0	1.0		0.25	1.4815510057992861e-05	0.6791932659915257	0.37677016125643675	0.5982695885852573	1.4815510057992861e-05	1.4815510057992861e-05	1.4815510058361381e-05		0.5623351446188083	1.0	5.0	7.0	4.0	4.0	2.0	1.0		3.0	1.0	12.0	16.0	7.0	5.0	3.0	2.0		4.0						ZBTB20	0	promoter	non_CpG_island	121.0	121.0
cluster_1126	chr10	134661502	134661640	;cg24437408;cg10351829;cg19809636	3	-0.033032012	-0.0066064024	1.28e-06	9.95e-05	3	0.11255411255411256	0.003395585738539898	0.18157181571815717	0.10570824524312897	0.11028315946348734	0.08256880733944955	0.12962962962962962		0.21666666666666667	0.35182223124935974	0.022694666503517966	0.4737685552968812	0.33744722357019324	0.34710694085768473	0.28499889328570227	0.3856820405687198		0.5226565800992218	16.0	19.0	26.0	14.0	22.0	9.0	5.0		17.0	462.0	589.0	738.0	473.0	671.0	218.0	162.0		360.0						CFAP46	0	intron	non_CpG_island	121.0	121.0
cluster_900	chr10	71560212	71560231	;cg06035456;cg10314139	2	-0.022477033	-0.0044954066	3.07e-07	3.67e-05	2	0.06666666666666667	0.125	0.0	0.0	0.16666666666666666	0.0			0.0	0.24493002679463532	0.37677016125643675	1.4815510057992861e-05	1.4815510057992861e-05	0.45056120886630463	1.4815510057992861e-05			1.4815510057992861e-05	5.0	4.0	6.0	7.0	9.0	5.0			3.0	15.0	8.0	13.0	8.0	18.0	19.0			5.0						COL13A1	1440	promoter	CpG_shore	121.0	121.0
cluster_6495	chr6	130182053	130182551	;cg06646780;cg15368264;cg18084999;cg12845215;cg22102078;cg17626734	6	0.010966867	0.0021933734	1.45e-06	0.000110226	6	0.2459016393442623	0.15151515151515152	0.46774193548387094	0.1130952380952381	0.3472222222222222	0.23636363636363636	0.09433962264150944		0.047619047619047616	0.5577876796645979	0.4253282933732617	0.6910645689482917	0.35293814493876025	0.6457101064871973	0.5468519922342627	0.31246477985873944		0.19144408195771734	15.0	14.0	17.0	16.0	11.0	8.0	4.0		6.0	122.0	99.0	124.0	168.0	72.0	55.0	53.0		21.0						TMEM244	0	promoter	non_CpG_island	121.0	121.0
cluster_4897	chr21	17961737	17962124	;cg04585185;cg00543364;cg27205487;cg24053070	4	0.054251055	0.010850211	3.11e-07	3.67e-05	4	0.16279069767441862	0.0	0.0625	0.12	0.16	0.3333333333333333	0.0		0.4444444444444444	0.44426865458176823	1.4815510057992861e-05	0.2337916587064593	0.3669249912727096	0.439669879401343	0.6365141682948128	1.4815510057992861e-05		0.6869615765973234	10.0	8.0	6.0	11.0	7.0	4.0	2.0		5.0	43.0	33.0	16.0	50.0	25.0	6.0	8.0		18.0						MIR99AHG	0	promoter	non_CpG_island	121.0	121.0
cluster_832	chr10	17347047	17347391	;cg26654358;cg12722935;cg03830712	3	0.093944091	0.0187888181999999	2.28e-07	2.87e-05	3	0.5	0.47761194029850745	0.6616541353383458	0.4368932038834951	0.9538461538461539	0.2753623188405797	0.5		0.5	0.6931471805599453	0.6921443948876715	0.6399321980432082	0.6851609624883085	0.18703082776025223	0.588519680313641	0.6931471805599453		0.6931471805599453	14.0	11.0	16.0	12.0	8.0	6.0	3.0		7.0	140.0	67.0	133.0	103.0	65.0	69.0	36.0		50.0						ST8SIA6	10200	intergenic	non_CpG_island	121.0	121.0
cluster_4538	chr2	167168604	167168852	;cg13425422;cg03466415	2	0.027143405	0.0054286809999999	2.32e-07	2.87e-05	2	0.625	0.07692307692307693	1.0	0.6	1.0	0.3333333333333333	0.3		0.7272727272727273	0.6615632381579821	0.2711893730418441	1.4815510058361381e-05	0.6730116670092565	1.4815510058361381e-05	0.6365141682948128	0.6108643020548935		0.5859526183035508	3.0	5.0	5.0	2.0	3.0	4.0	4.0		5.0	8.0	13.0	10.0	5.0	4.0	6.0	10.0		11.0						SCN9A	0	intron	non_CpG_island	121.0	121.0
cluster_634	chr1	234293071	234293143	;cg17451688;cg23603573;cg20267718	3	0.102996079	0.0205992158	1.79e-07	2.44e-05	3	0.0	0.10638297872340426	0.125	0.027777777777777776	0.2727272727272727	0.0	0.3448275862068966		0.43243243243243246	1.4815510057992861e-05	0.3388856117085273	0.37677016125643675	0.12693054534140227	0.5859526183035508	1.4815510057992861e-05	0.6441857770863766		0.6839884329677817	7.0	12.0	8.0	6.0	7.0	4.0	5.0		6.0	42.0	47.0	24.0	36.0	55.0	20.0	29.0		37.0						SLC35F3	0	intron	non_CpG_island	121.0	121.0
cluster_1556	chr11	108408950	108408962	;cg19356515;cg02001060	2	0.027292831	0.0054585662	1.48e-07	2.17e-05	2	0.08	0.0	0.36363636363636365	0.14285714285714285	0.0	0.35714285714285715	0.25		0.19047619047619047	0.2787693717685874	1.4815510057992861e-05	0.6554817739013927	0.41011631828840894	1.4815510057992861e-05	0.6517565611726532	0.5623351446188083		0.48691270946460224	14.0	8.0	6.0	7.0	6.0	6.0	3.0		6.0	25.0	20.0	11.0	14.0	11.0	14.0	4.0		21.0						EXPH5	0	promoter	non_CpG_island	121.0	121.0
cluster_5966	chr5	140709983	140710237	;cg22056102;cg10599384;cg22184507;cg26622291	4	-0.031586986	-0.0063173972	4.28e-06	0.000251952	4	0.0	0.0	0.02	0.2692307692307692	0.043478260869565216	0.0625	0.0		0.045454545454545456	1.4815510057992861e-05	1.4815510057992861e-05	0.098039113279732	0.5824922438849603	0.17884491271684755	0.2337916587064593	1.4815510057992861e-05		0.18490739916777568	11.0	9.0	16.0	9.0	15.0	8.0	3.0		8.0	30.0	24.0	50.0	26.0	46.0	32.0	16.0		22.0						PCDHGA1	141	promoter	CpG_shore	121.0	121.0
cluster_2637	chr15	48413040	48413344	;cg19409156;cg09625274;cg01325409;cg01497576;cg04643655	5	0.040134182	0.0080268364	1.27e-07	1.9e-05	5	0.10614525139664804	0.14285714285714285	0.1566265060240964	0.08527131782945736	0.15714285714285714	0.1694915254237288	0.07547169811320754		0.2153846153846154	0.3383793754408965	0.41011631828840894	0.4340332753814761	0.2914586548443813	0.4349015678890801	0.4550790449673947	0.2675679125728715		0.5210040409178797	16.0	19.0	20.0	13.0	20.0	9.0	5.0		13.0	179.0	133.0	166.0	129.0	140.0	59.0	53.0		130.0						SLC24A5	0	promoter	non_CpG_island	121.0	121.0
cluster_7425	chr8	19460935	19461068	;cg03649589;cg24280945	2	0.051781861	0.0103563722	2.76e-06	0.000188118	2	0.3258426966292135	0.4594594594594595	0.7916666666666666	0.3	0.9767441860465116	0.35135135135135137	0.43137254901960786		0.7538461538461538	0.6311953270025468	0.689856498589211	0.5117400734174093	0.6108643020548935	0.11045304667259818	0.6482791673644765	0.6836979259892142		0.5580701289224494	11.0	13.0	12.0	12.0	10.0	6.0	5.0		9.0	89.0	74.0	96.0	70.0	43.0	37.0	51.0		65.0						CSGALNACT1	0	promoter	CpG_shore	121.0	121.0
